ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,0.163144493891427,0.08455670324726677,-1.1558088707233013e-17,1.2947770544586066e-16,-0.08455670324726657,-1.5863192995371628e-19,1.294777054458606e-16
7.0,0.16314447689451683,0.0846043477849856,-3.0607141778268494e-18,1.2947905171952265e-16,-0.0846043477849855,-4.6589524283483915e-18,1.2947905171952267e-16
8.0,2.7754785285731907,0.28234104541026106,-4.097763351208039e-17,-1.5831430236493416e-16,-0.2823410454102615,-1.3588561975319285e-17,-1.5831430236493488e-16
9.0,2.7754785285413646,0.2823410917183525,-4.252878907142607e-17,-1.5831430134010987e-16,-0.2823410917183521,-1.5317496158352854e-17,-1.5831430134010968e-16
10.0,6.499502269724712,0.40991225466856585,-4.217976574856826e-17,-9.621234992997017e-16,-0.40991225466856557,-3.3201067862896515e-17,-9.621234992997003e-16
11.0,6.499502269724742,0.40991225467268483,-3.2392521981879994e-17,-9.621234992996084e-16,-0.40991225467268494,-3.792243250262484e-17,-9.621234992996092e-16
12.0,8.185975577481612,0.2538620157123166,-3.6228044374650467e-17,-1.3732309307870837e-15,-0.25386201571231676,-4.5002334759442466e-17,-1.3732309307870837e-15
13.0,8.185975577481617,0.2538620157123184,-1.7375349263923695e-17,-1.3732309307870819e-15,-0.2538620157123185,2.929736890935807e-18,-1.3732309307870837e-15
14.0,8.587805857738115,0.162559297914453,-2.368506021406346e-17,-1.4684679644137438e-15,-0.16255929791445303,-2.7134861733018894e-17,-1.4684679644137455e-15
