ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,0.03845447636707822,0.0033630675700168805,6.790066412303019e-20,6.268675683379359e-18,-0.003363067570016868,-2.7303859823041384e-19,6.268675683379358e-18
7.0,0.038454468197363735,0.0033615464698892785,-1.918485034673661e-18,6.269119457738445e-18,-0.00336154646988927,2.97247256197381e-19,6.269119457738451e-18
8.0,0.07828944547494993,-0.003574763143648002,5.9482215718831334e-18,2.5945729365887655e-17,0.003574763143647995,-3.188757110944022e-18,2.5945729365887652e-17
9.0,0.07828944548241984,-0.00357474711301936,3.501854012644806e-18,2.5945732234630993e-17,0.00357474711301936,-3.131197381789828e-18,2.594573223463099e-17
10.0,0.3043783607052407,-0.007655518484229835,-6.6157632025514915e-18,3.233092000649906e-17,0.007655518484229827,6.0709046206204885e-18,3.233092000649907e-17
11.0,0.3043783607052357,-0.007655518481489178,-5.198902142000661e-18,3.2330920006717946e-17,0.007655518481489195,4.9231746818174005e-18,3.2330920006717983e-17
12.0,0.10568481727210005,0.08183154001524746,-8.558366264940824e-18,2.0145825312530304e-16,-0.08183154001524756,-1.5963575998464075e-18,2.0145825312530319e-16
13.0,0.10568481727210008,0.08183154001524887,-1.242930926953636e-17,2.014582531253034e-16,-0.08183154001524878,-1.8693543380983314e-18,2.0145825312530324e-16
14.0,1.3548742119417174,0.21722751486914282,-3.619230611737204e-17,3.7951035335483756e-17,-0.21722751486914255,2.643385125685391e-17,3.7951035335483663e-17
