ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,6.286506485932142,-0.10776766790386058,2.4337022570951313e-17,-4.0531181742797576e-16,0.10776766790386062,-1.352469691649297e-17,-4.053118174279757e-16
7.0,6.286505176480251,-0.10772719841402865,5.681009960879914e-17,-4.053155103276469e-16,0.10772719841402907,-3.45054143675817e-17,-4.053155103276473e-16
8.0,7.506402970955293,-0.4898921914494956,1.6045565455602315e-17,-6.44980468579572e-16,0.4898921914494957,7.086942836746003e-17,-6.44980468579572e-16
9.0,7.506402971352635,-0.4898921587412711,3.731570770972282e-17,-6.449804710954729e-16,0.48989215874127123,9.829944342392328e-17,-6.449804710954736e-16
10.0,7.695358958558673,-0.6195931209244379,9.549115668835042e-17,-6.8541743650335685e-16,0.6195931209244377,-3.0173024702747236e-17,-6.85417436503358e-16
11.0,7.6953589585589315,-0.6195931209201563,1.0817043102756743e-16,-6.854174365039289e-16,0.6195931209201555,-9.766419769141557e-18,-6.854174365039291e-16
12.0,7.71206741527949,-0.6351487517642284,4.230635233185548e-17,-6.881809226804527e-16,0.6351487517642282,5.545837621560011e-17,-6.881809226804534e-16
13.0,7.712067415279496,-0.6351487517642244,3.413832596608343e-17,-6.88180922680454e-16,0.6351487517642246,4.204722499944196e-17,-6.881809226804545e-16
14.0,7.713037863100936,-0.6361536454863561,7.462856479401129e-17,-6.881547630812187e-16,0.6361536454863563,-4.195253713354377e-17,-6.881547630812191e-16
