ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,0.39033055549986917,0.012581086455491356,5.866399225806618e-19,1.389568478930761e-17,-0.012581086455491358,1.918840002225327e-19,1.3895684789307605e-17
7.0,0.39033041359595394,0.012603295831436231,1.9921454107026054e-18,1.3895552796666644e-17,-0.01260329583143623,-1.8948959904626696e-18,1.3895552796666644e-17
8.0,0.20119885449967015,0.08462562125452118,-2.932425992607425e-17,1.9672632752296723e-16,-0.084625621254521,2.3414769470912577e-17,1.9672632752296708e-16
9.0,0.2011988545339499,0.08462565486212616,-1.629458012949e-17,1.9672632768043045e-16,-0.08462565486212621,1.0209125592006482e-17,1.9672632768043038e-16
10.0,2.978603515150023,0.16249298365605805,-7.897256563828048e-17,-1.6989401079404991e-16,-0.16249298365605844,7.778072689308115e-18,-1.6989401079405045e-16
11.0,2.9786035151499997,0.16249298365944428,-3.0932444473366605e-17,-1.6989401079420842e-16,-0.16249298365944428,-1.8536259692386405e-17,-1.698940107942091e-16
12.0,6.366561346018729,0.1112375574828572,-1.8640335534045743e-17,-1.017403419720261e-15,-0.11123755748285752,2.5339532092089597e-17,-1.0174034197202623e-15
13.0,6.366561346018729,0.11123755748285873,-2.5990854123890895e-17,-1.0174034197202621e-15,-0.1112375574828585,-7.479667426415418e-18,-1.017403419720261e-15
14.0,7.856688117564174,-0.11938763758086662,-2.5803184634587763e-17,-1.4661789406815304e-15,0.11938763758086667,2.917140882873616e-17,-1.4661789406815278e-15
