ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,0.0594935536916715,0.012952509979303325,-7.749272140442776e-20,-1.1391304348435766e-19,-0.012952509979303325,2.027242801576228e-18,-1.13913043484361e-19
7.0,0.059493537976005824,0.012952629054287986,-5.736198020888098e-19,-1.132726683485435e-19,-0.012952629054287988,-7.939516873672137e-19,-1.1327266834854392e-19
8.0,0.012106060843871252,-0.008972767030994443,1.4699634713349395e-19,1.398255854846282e-17,0.008972767030994448,1.1191764738750722e-18,1.3982558548462835e-17
9.0,0.012106060842570689,-0.008972763310875043,-2.5277110166476036e-19,1.3982557250835303e-17,0.00897276331087504,1.1619510650123798e-18,1.3982557250835306e-17
10.0,0.16199358432676586,0.008013616536581553,-3.0594489173072092e-18,1.6064993793535252e-17,-0.008013616536581548,5.114889558163357e-19,1.6064993793535227e-17
11.0,0.16199358432676553,0.00801361653830515,-1.1225051943298235e-18,1.6064993793188856e-17,-0.008013616538305153,9.365258673220284e-19,1.6064993793188856e-17
12.0,0.12824897001931634,-0.01532605837641438,2.697777808903394e-18,6.858753611486668e-17,0.015326058376414375,-3.577024146517217e-18,6.858753611486666e-17
13.0,0.12824897001931637,-0.015326058376413295,2.017830878074293e-18,6.858753611486652e-17,0.015326058376413295,-5.248618544195718e-18,6.858753611486652e-17
14.0,0.28872291969293246,0.03803123388458525,-2.7001779915791664e-18,1.0342092258974064e-16,-0.03803123388458526,3.560538357612799e-18,1.0342092258974071e-16
