ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,0.13154690618256906,-0.012197601309432288,1.2954778568497648e-18,8.404809238959425e-18,0.01219760130943229,6.830495498998194e-18,8.40480923895943e-18
7.0,0.13154700053002158,-0.012185867027370153,8.425138345558776e-19,8.404225812596547e-18,0.01218586702737016,1.8566896499542582e-19,8.404225812596545e-18
8.0,0.2707175266956998,-0.009309265363270609,7.744295439540162e-18,2.7121596908192037e-17,0.00930926536327056,-7.903352848386932e-19,2.7121596908192043e-17
9.0,0.2707175267266171,-0.009309233297855027,2.413536897918383e-18,2.712159511817146e-17,0.009309233297854998,-6.670642195484563e-18,2.7121595118171465e-17
10.0,0.12688254594178155,0.06860824075758154,-8.049364168873018e-18,1.6025709105122938e-16,-0.0686082407575815,1.0606791437023972e-18,1.6025709105122928e-16
11.0,0.12688254594177878,0.06860824076110762,-4.7219603652487855e-18,1.6025709105106816e-16,-0.06860824076110762,-1.1102822437152164e-18,1.60257091051068e-16
12.0,1.299780686574573,0.1429457946829654,-1.9475348477936228e-17,1.1201590962331593e-16,-0.14294579468296567,6.866633962111078e-18,1.1201590962331563e-16
13.0,1.299780686574573,0.14294579468296734,8.865700096460878e-18,1.120159096233155e-16,-0.14294579468296725,-1.9924032983186663e-17,1.120159096233157e-16
14.0,4.833965715775289,0.2089591131453594,-1.6470366475516978e-17,-8.325321358859048e-16,-0.20895911314535917,-2.6001713345209585e-17,-8.325321358859059e-16
