ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,0.07382874495302984,-0.007665605387113475,-4.829027855552159e-19,-9.240432360388785e-19,0.0076656053871134704,1.054600885141104e-18,-9.240432360388773e-19
7.0,0.07382874495691695,-0.0076645570221531316,6.742633361856158e-19,-9.238754207787622e-19,0.007664557022153132,2.944701383913662e-19,-9.238754207787626e-19
8.0,0.11194653318662683,0.009193749398010233,3.086223209768864e-19,4.951693579884436e-19,-0.009193749398010228,-2.08600355768746e-18,4.951693579884522e-19
9.0,0.1119465331861365,0.009193748895787921,9.449507685754371e-19,4.951692425841512e-19,-0.009193748895787928,-1.1745090925740323e-18,4.951692425841377e-19
10.0,0.023543611938055615,-0.004981758495879551,-1.851358903098191e-18,2.234787614741988e-17,0.004981758495879559,-5.986788999533645e-20,2.2347876147419858e-17
11.0,0.023543611938053873,-0.004981758494787923,-1.5916870516171269e-18,2.234787614752303e-17,0.004981758494787922,-6.023533180584925e-20,2.2347876147523036e-17
12.0,0.1342463762455805,0.006304386941060327,4.112194993712536e-20,3.2152858365996685e-17,-0.006304386941060305,2.7017059621434316e-18,3.2152858365996654e-17
13.0,0.13424637624558058,0.006304386941061285,-2.6248908883614824e-18,3.215285836599672e-17,-0.006304386941061292,4.126127019424183e-18,3.21528583659967e-17
14.0,0.1836130482907841,-0.022091765111048333,8.930533225852202e-18,7.436323458462656e-17,0.02209176511104833,-4.57693931105908e-18,7.436323458462655e-17
