ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,8.922223214214014,0.5066863325658514,-6.966321938318687e-18,-2.8352349797396546e-16,-0.5066863325658513,9.877004356922262e-18,-2.835234979739654e-16
7.0,8.92223887109255,0.5067878855415616,-6.745360111172542e-17,-2.8353120299762063e-16,-0.5067878855415616,2.772155607708073e-17,-2.8353120299762053e-16
8.0,9.121111764273804,0.42298401724754014,3.619749996616054e-17,-2.944309038303647e-16,-0.4229840172475401,-4.222996106558863e-17,-2.944309038303647e-16
9.0,9.121111824170237,0.422984553313326,7.557982297535145e-17,-2.944309581216883e-16,-0.42298455331332624,9.175648289097117e-17,-2.944309581216887e-16
10.0,9.132819564073866,0.4185588383549879,4.0028520414734546e-16,-2.9398057811866593e-16,-0.41855883835498914,-1.6884386673234737e-17,-2.939805781186658e-16
11.0,9.1328195647046,0.41855884029990287,4.64727386281144e-15,-2.939805784670562e-16,-0.4185588402999066,-4.59795543394956e-16,-2.939805784670373e-16
12.0,9.133245604532222,0.4185312782286936,-2.151848969050957e-14,-2.9384688106931965e-16,-0.41853127822867675,1.2236877754250595e-17,-2.938468810693221e-16
13.0,9.133245604539008,0.418531278303611,-2.7237025426868036e-16,-2.9384688107735306e-16,-0.4185312783035521,4.748520127072202e-15,-2.9384688107737426e-16
14.0,9.133256188865532,0.41853670454788594,1.681296039262784e-14,-2.938375540250556e-16,-0.4185367045478308,-1.0497672292780065e-14,-2.9383755402518526e-16
