ord,ecs,f1x,f1y,f1z,f2x,f2y,f2z
6.0,6.7172724557618215,-0.9739194662588732,6.747835908959719e-17,-1.8627528571674978e-16,0.9739194662588733,-2.670065142771463e-16,-1.862752857167496e-16
7.0,6.717681392235504,-0.9719425404433222,2.7167320777177905e-16,-1.8657304201971563e-16,0.9719425404433201,-6.984338346233652e-16,-1.8657304201971647e-16
8.0,6.735641902397845,-0.9925753613373459,-2.257502501161395e-16,-1.860738314689555e-16,0.9925753613373492,-2.7526204604252464e-16,-1.860738314689594e-16
9.0,6.735657861926007,-0.9923802608171677,-3.821111020549018e-15,-1.860914532174389e-16,0.9923802608172053,4.86295245571193e-15,-1.8609145321744616e-16
10.0,6.735952546149392,-0.9925301220667483,2.948705265607116e-14,-1.857664011202498e-16,0.992530122066577,1.68440267479168e-14,-1.857664011202777e-16
11.0,6.735954055605361,-0.9925168045249797,-1.653312263074589e-13,-1.8576749361550397e-16,0.9925168045252292,5.964581364756472e-14,-1.8576749361496273e-16
12.0,6.7359538722227255,-0.9924934906444655,-3.2201127454981577e-13,-1.8574706392790477e-16,0.9924934906463602,-1.7024163269480947e-13,-1.857470639296308e-16
13.0,6.735954042018495,-0.9924900288643727,1.1497552789312854e-12,-1.8574746097471271e-16,0.9924900288653116,-1.424298198533932e-12,-1.8574746091065689e-16
14.0,6.735953997714626,-0.9924881950516409,5.34347072944117e-12,-1.857469932656195e-16,0.992488195038278,-7.879311680982313e-12,-1.8574699236366986e-16
