ka,ecs,f1x,f1y,f1z,f2x,f2y,f2z,ecs,f1x,f1y,f1z,f2x,f2y,f2z,ecs,f1x,f1y,f1z,f2x,f2y,f2z
2.006024906050731,1.6389054457895034,-0.06323255324206752,1.887953422268652e-18,0.0766451805415308,-0.06095680007356686,1.7998031413763154e-17,0.041973863235959426,1.5481787449622257,-0.05745942301624582,8.052165925980852e-18,0.061652917293720515,-0.06700406591488986,-5.215780573602087e-18,0.05913517226482979,1.680672162886226,-0.05697588967636333,1.1704860265957015e-17,0.07141166944059243,-0.07889944133359102,1.521015509112209e-17,0.06768541867019055
2.1652843011582066,1.7489883122532999,-0.06611428804282166,2.490286093255515e-18,0.0730832351783561,-0.0645740582488603,1.0470765126221478e-17,0.04417085744374605,1.6905097904672948,-0.06145554944952469,1.7258508438991917e-18,0.0657666947175114,-0.07158962990514188,1.0593789223611846e-18,0.06313724026629941,1.9163687800443412,-0.061199318493919456,1.301670367241648e-18,0.07593195415857948,-0.08737869075989388,9.311228791491818e-18,0.06877865612605198
2.3245436962656822,1.8476868301285025,-0.06677727831383859,2.312381208679061e-18,0.06946616001811529,-0.0679829002595071,1.0446075608741564e-17,0.046584234573276664,1.8231082906640501,-0.06354326974045285,1.5536263873343055e-18,0.06563049394335103,-0.07630716892261426,6.101258167635769e-18,0.0668314990381569,2.1298345576641178,-0.06321561128233608,3.235398935994063e-18,0.07567302288734754,-0.09273168377540318,3.891249327196917e-18,0.06955058691149703
2.4838030913731584,1.9485946459081298,-0.06630752897140708,1.7767300736753163e-17,0.06784603752436445,-0.07074832033061929,9.16100032838004e-18,0.04875436584665697,1.9698082624182232,-0.06273135458020636,1.185847563924233e-17,0.0658708457372844,-0.08093464299218532,-1.2339423382438017e-18,0.07001268335577729,2.2589963945791975,-0.06568773841446757,3.0318122312966404e-18,0.07439089804675224,-0.09169596706024649,1.4629260913337083e-17,0.0676800261496235
2.643062486480634,2.0535473073649504,-0.06580905601127117,3.6574046769005816e-18,0.06845989563873055,-0.07301876817536462,1.5728765623602797e-17,0.05086188046188922,2.1322951103261,-0.06141579792028923,9.723818875710406e-18,0.06973170484643326,-0.08501135887738392,3.697164609624011e-18,0.07283559770880602,2.2821244255426443,-0.07084751026144151,1.0266128146086918e-17,0.06799528218223415,-0.085004638524152,7.448160265447616e-18,0.06264077867265222
2.8023218815881097,2.1558366250169008,-0.06576758755045112,-2.5701697656101107e-18,0.06998009879524021,-0.07516560063084383,5.703380507555557e-18,0.05319827520002138,2.2766357756936824,-0.06234715506725779,1.1934287945070471e-17,0.07472539015233906,-0.08763577819975568,-2.3670092658681192e-18,0.07501067614825291,2.2177930235004495,-0.07399552486696374,3.3068227591567724e-18,0.05699278696675544,-0.07502186283002302,5.279002912428801e-18,0.05851327335142218
2.9615812766955854,2.248104241777612,-0.0664139040411863,2.0841078393936735e-18,0.07140141571815921,-0.077349247791842,7.245509892024958e-18,0.055691294554970044,2.3698506712656644,-0.06614365053446694,3.804620146937841e-18,0.07734848189108667,-0.08819159003067867,9.237241567139005e-18,0.07610330497184983,2.0733280603450512,-0.07233084074923304,8.773855294820935e-18,0.04605602927572553,-0.06324753416427259,-1.3643827999928242e-18,0.0571681041537147
3.1208406718030615,2.325973694636442,-0.06756195614283725,5.609443049059965e-18,0.07241121144045254,-0.07952613655221365,5.906242835675749e-18,0.05794641092113211,2.4024065716303147,-0.07108870833900872,1.113282728785241e-17,0.07694909689370674,-0.08656781765805784,8.244783981501685e-19,0.07590824083985231,1.8485171263490863,-0.0672283565177349,1.9280460351407924e-18,0.036621817661495366,-0.051138164771616194,3.1783566581203256e-19,0.05646851201598023
3.280100066910537,2.389388546864904,-0.06856879730663469,1.522616311350818e-17,0.07274276820509197,-0.08157673312816631,1.2648074229496794e-17,0.05951555718375122,2.384657914846549,-0.07525079025376577,9.743190342933447e-18,0.07476527562092103,-0.08296198327847502,1.042208556378105e-17,0.07404176065972683,1.560039473279926,-0.059153557474983895,1.2952317639274563e-18,0.02828781376493083,-0.04019129666277549,8.308557526041723e-19,0.0531938291023024
3.439359462018013,2.4428095551272215,-0.06896662783166921,9.303661086395194e-18,0.07235439579317351,-0.08334135954979158,7.850939919002298e-18,0.060112574357964015,2.3411123057003413,-0.07826079350777929,8.854688022670346e-18,0.0723953158510421,-0.07835678248510759,6.03381941051355e-18,0.07062982675692953,1.2794260159291915,-0.04893632998284443,3.1601802451329874e-18,0.021908189562907295,-0.031771838442464756,2.557891747119122e-18,0.046476013385109226
3.5986188571254885,2.4918508187361494,-0.06895613383456098,9.685627169079773e-18,0.07198923655295383,-0.08473372745699916,7.479407064836185e-18,0.0597846938350303,2.290739462777848,-0.08047300290428859,-1.6456886874869831e-19,0.07000438488872202,-0.07398542786886583,4.608707161571354e-18,0.0674853263917937,1.0820854090679761,-0.039693205061048245,1.8037445187065064e-18,0.01842513977392681,-0.025883431390757928,2.4759237841144986e-18,0.038832263116526815
3.757878252232964,2.5375121798321496,-0.0691525785357433,1.4256528378284842e-17,0.07265481461963974,-0.08584907451237542,8.522911349852781e-18,0.05893547455130603,2.2365730050148254,-0.08144404466813543,8.77303895315071e-18,0.06636101987399078,-0.07002930925021256,4.951327834727887e-18,0.06637956891343356,0.9619934970721402,-0.032437739009589316,2.152819975941918e-18,0.016999913039166106,-0.021315936119899848,-5.452082975065121e-19,0.032480406172852645
3.9171376473404407,2.5750912222317788,-0.0699969898488756,7.885319323988627e-18,0.07454177551654667,-0.08687038445323456,8.358139061295124e-18,0.05812525953043108,2.1833378064066316,-0.08063333943015946,8.622084534904345e-18,0.06105307821906779,-0.06602665631199868,5.848920313793554e-18,0.06715481067536892,0.8766751790332071,-0.02628938378491381,1.3352219471659599e-18,0.016574280621784208,-0.01741038005492256,1.1362513410922923e-18,0.027529790385645486
4.076397042447916,2.5995533930107566,-0.07146367237041713,9.132324189334969e-18,0.07690825886897805,-0.08787927014106385,-9.070554428635703e-19,0.05783774142807467,2.141505026884049,-0.07838089019432792,9.760946968749306e-18,0.0550126003826752,-0.06172583073544089,4.832812252655337e-18,0.06862798475208463,0.7948832273925921,-0.02134658032565866,1.4490138869679736e-18,0.016614023797899943,-0.014322060036387403,1.2275911121770995e-18,0.02321392819137144
4.2356564375553925,2.6106222089501814,-0.07320000310535126,1.1964132343337222e-17,0.0788409272774067,-0.0887802016177143,1.2114541448324936e-17,0.058363921450377394,2.114156640811357,-0.07556876710696962,6.9164380063189696e-18,0.049322587837335626,-0.057079445643511965,-6.1217556489138445e-19,0.06991110024319394,0.7009963483952925,-0.017945986008827686,2.3736817637355887e-18,0.016602462920672963,-0.012220650339103706,1.7849224660956055e-19,0.019148284631254443
4.394915832662869,2.612995835537981,-0.0748431708494691,1.0940289508327393e-17,0.07973280031414916,-0.08935005369806617,9.390756944629993e-19,0.059753472429515765,2.0921101817760466,-0.07275975999934493,9.636639538015859e-18,0.0443492287452701,-0.05199343859962087,3.621471509167089e-18,0.07063971125274413,0.6039344427794812,-0.015331163827842713,1.0122117355460606e-18,0.016147831874598093,-0.010875852958358415,5.750149683130813e-19,0.01562567406281755
4.554175227770344,2.613786522967484,-0.07619831871931813,8.972564650352336e-18,0.07926724803774597,-0.08934283499395528,9.175230454773467e-18,0.061816766887319054,2.060188813809948,-0.06992616432819834,6.866561492129596e-18,0.03974657350052596,-0.04642112820369474,6.07683105891562e-19,0.07056273035984385,0.5259129520017797,-0.012869336286491872,6.51510256054333e-19,0.015339648228303495,-0.00980794894481603,5.171659167437868e-19,0.01311065808086618
4.71343462287782,2.619840477012026,-0.07720877045656704,6.6374899342595174e-18,0.0774238898844446,-0.08859352428437745,7.483849453174999e-18,0.06422535503424617,2.0053212822076745,-0.06679697986408897,1.3599009913335654e-17,0.03509468070341996,-0.040687044929807584,3.0194349422426754e-18,0.06938868236767903,0.4734209960723407,-0.01067078221174296,1.8387687014117427e-18,0.014494834495357215,-0.008632714200957587,1.1132470672628502e-18,0.01143609146585907
4.872694017985295,2.635116648276556,-0.07788535073682692,1.1375869108253827e-17,0.0745097878774027,-0.08705101364567833,6.894224843398804e-18,0.06665918341680284,1.9223752093522584,-0.06324493815401541,7.370226098553209e-18,0.030459430762254693,-0.0354273899919878,1.0969612181031277e-18,0.06711969294665912,0.43713159969225635,-0.00899636965409311,7.354758112069322e-19,0.013837165632705456,-0.007400153031259696,5.2557389668823815e-19,0.009960863121671737
5.031953413092771,2.65866488247888,-0.07828662791875396,-1.5473799289856939e-18,0.0709648229941253,-0.08473656280118853,8.037910224706649e-18,0.0688894037986475,1.8143013993822574,-0.059371736536867316,6.718971120726343e-18,0.026181611520571472,-0.031045540697022696,6.465728655334167e-19,0.06410710502913353,0.40317137463695774,-0.007958842134710301,6.633815856472712e-19,0.013346097469360541,-0.006414774164921692,1.0420462672962151e-18,0.008473397338763044
5.191212808200247,2.6846054334980116,-0.07849155881148417,1.288837460630347e-17,0.06710798096343364,-0.08170729669254088,3.7985840366684674e-18,0.07077779460924538,1.6884492623061742,-0.055356390237401666,8.911084908763702e-18,0.022445891878365057,-0.02751774992506923,5.197328490220697e-18,0.06064311415897249,0.36437521946287715,-0.00741683107654757,1.9448000560049758e-19,0.012725411613461479,-0.005707657355140033,4.3326725453530193e-19,0.007244003947027221
5.3504722033077226,2.704185793436993,-0.07854608872890789,7.032494582439518e-18,0.06308694086194871,-0.0780679342638831,6.555529389911538e-18,0.07225606604439452,1.5566928804739237,-0.051365631455317536,6.2123779404380736e-18,0.019272723112304303,-0.02464260530624547,1.2037610009605915e-18,0.056964932212229015,0.32797195232302867,-0.006952622345213672,5.353156977660317e-19,0.011656751245148035,-0.005108018597146648,5.077622073227584e-19,0.006490554868443767
5.509731598415199,2.7085117833612786,-0.07843860001243735,7.974903434376032e-18,0.05896585572604184,-0.07399001652562763,2.400118518996925e-18,0.07331483953206616,1.4336310095446492,-0.0475191696939017,6.067101082148207e-18,0.016654164877507302,-0.022180129588732844,4.565986150770226e-19,0.05344540969342621,0.3038813328138401,-0.006350909650699752,4.585830968549756e-19,0.01013686340486633,-0.004523414361881198,5.169194584172068e-19,0.006144144673633446
5.668990993522674,2.6907759851628263,-0.07812461180210344,2.915383825077576e-18,0.05479238889142533,-0.06969294496396822,-3.228359321830144e-19,0.0739867393898705,1.3306322474840926,-0.043863081439020596,6.764545470854188e-18,0.014561123436980832,-0.019888250028461448,1.7592440246152266e-18,0.05042552834727829,0.2887068635388849,-0.005759834452225313,-1.5348849969087929e-19,0.008502778551863167,-0.003989535234220139,3.735926461806804e-19,0.005982058726379014
5.82825038863015,2.6475294915236454,-0.07757129503592251,3.4011067201961426e-18,0.05061782236483444,-0.06538699805561404,5.15981178739754e-18,0.07432017575537497,1.252492217646313,-0.04042306146143517,4.973827382830973e-18,0.01289937459149196,-0.0175893516175,2.212724791604684e-18,0.04798732792376177,0.27024282197358673,-0.005293608422264046,6.814094718015125e-19,0.00704439569633959,-0.0035617590111865333,3.2933943539534767e-19,0.005925379086124088
5.987509783737625,2.578838480447415,-0.07679130335607696,4.516150359510163e-18,0.04649159476166581,-0.061210688577795304,6.515819804319143e-18,0.07434535663941504,1.1968147028236527,-0.03726365125699736,3.726408718157259e-18,0.011547228771004206,-0.015219495498168253,1.006768523852199e-18,0.04597498458646481,0.24413058463368892,-0.004914589097975562,6.509173610782797e-19,0.005833301180391948,-0.003185313411425997,1.6613200156701034e-19,0.006025770668721337
6.146769178845102,2.4877324022519853,-0.07584632247230219,7.788124044275741e-18,0.04245059564417764,-0.057211309385251354,6.450467731880497e-18,0.07404734645024151,1.1537981976082563,-0.03444432610420573,2.9779474968747986e-18,0.010448214006563282,-0.012825389309829068,2.932988728019871e-18,0.04413221777611354,0.21612532272836688,-0.004586872111564882,7.041642043353208e-19,0.0048827767935294576,-0.0027466379407149128,2.596879825461412e-19,0.006249898752027371
6.306028573952577,2.379676236522754,-0.0748138872539997,6.133581474468033e-18,0.038527607146684184,-0.053386072252172366,3.766707303219436e-18,0.07338982231229949,1.1091993811100531,-0.03195480372954737,3.943032483116515e-18,0.009623993550025217,-0.01050762377829939,2.164325599189626e-18,0.04221544441427132,0.19345452759563606,-0.004286054321194374,7.971124646960313e-19,0.004197681814269563,-0.0022053850283974045,2.445388848361215e-19,0.006416890148977311
6.4652879690600535,2.26209105919581,-0.07374235060686932,5.5127462807899646e-18,0.034767630125765635,-0.04973557106126926,3.518569215300993e-18,0.07238489990158498,1.0508857798664921,-0.029739363243401415,3.0116382282623577e-18,0.009060271456208262,-0.00836755660062338,1.1420203726465957e-18,0.04004530452862717,0.17934130034479134,-0.003964001737936489,1.770801552967956e-19,0.0037056464605387546,-0.0016436890343314795,7.998129560496924e-20,0.0063590403849169775
6.624547364167529,2.143406777532931,-0.07263560110716068,8.17385325079208e-18,0.03122179377857235,-0.04627874483114376,5.383206046440214e-18,0.07112972902492816,0.97491766980973,-0.02776268610488313,3.4501194175493062e-18,0.008592043298682888,-0.006512212012514663,1.5810790397593862e-18,0.037548512543668824,0.1703517085247463,-0.003643681714135558,3.514566937583154e-19,0.003336359483163623,-0.0011603429973471408,1.5661088264299993e-19,0.006069919567241591
6.783806759275005,2.0316128660816606,-0.07147806178654614,5.861422631705697e-18,0.027927327578961544,-0.043035538248816,1.0834983247824617e-18,0.06976170582194535,0.8878835422881213,-0.026001942866133703,3.539329423897492e-18,0.007972421105691551,-0.005011512509251835,7.746874090952377e-19,0.03482761724559216,0.16103358290126232,-0.0033888124868575896,3.717383574477803e-19,0.0030832570178708297,-0.00078233823022407,-3.249847519805299e-20,0.00564361242642892
6.94306615438248,1.932847424398136,-0.07026995526504867,6.684411425078948e-18,0.02490473637860437,-0.04001310329393624,3.930297877904632e-18,0.06838020902777622,0.8021245176044675,-0.02439945596829374,3.927065315328672e-18,0.007076333940867707,-0.0038214004193362866,4.949419925842876e-19,0.03210575021946315,0.15150476826680356,-0.0032277141434646226,2.472622241671088e-19,0.0029266698424893003,-0.00048566204609727144,-2.7545547773380504e-21,0.005141672668069001
7.102325549489956,1.8505121237714057,-0.06904012752436756,7.318975973201884e-18,0.0221695623901357,-0.037210044147176324,9.877000341855028e-19,0.06701563791230472,0.7270288226833441,-0.022884381160149108,1.9696033599101594e-18,0.005975198908480844,-0.0028204821245182126,4.712529789635977e-19,0.029572907775808552,0.14533721955818327,-0.003135333600608338,2.4847690518612677e-19,0.0027861523792805146,-0.00025793150707498067,-3.086091386261893e-20,0.004584116210612559
7.261584944597431,1.7850278813409897,-0.06783049970134865,5.082153472227042e-18,0.0197292911492691,-0.03462345112498478,2.8241578835263934e-18,0.0656625271125118,0.6650073827621636,-0.021437718520838173,1.9439369501386892e-18,0.004832942641135071,-0.0019051928707057646,5.3872012452941895e-20,0.02734611945828322,0.14260203866905954,-0.003042413519443528,3.1430253559819674e-19,0.002573307710252529,-0.00011808757665298296,-7.657278348847456e-20,0.004048924209455327
7.420844339704908,1.7341352532656622,-0.06667020930781614,8.123376564059653e-18,0.017561011368626426,-0.03224508111282101,3.1107404646550627e-18,0.06432016976409996,0.6132040797985916,-0.020094438530016624,1.9079785168491297e-18,0.0037908502955998494,-0.0010339583130666592,-3.284792851760419e-19,0.025493359662831828,0.13895982102476948,-0.0029091290050304464,2.1220206636721287e-19,0.0022898344022143323,-6.638912118705973e-05,-1.4293234192709212e-19,0.003677944933297972
7.5801037348123845,1.6936721382910125,-0.06556252789346739,6.313268621742761e-18,0.015599585539689565,-0.03005615089449512,1.5063180958466502e-18,0.06299002340714002,0.5671621878086116,-0.018875403035652667,2.377727399697319e-18,0.002931444836146206,-0.00022332542263426002,-5.102977281743794e-19,0.02401107239334458,0.1306870705175303,-0.002755087271787704,2.3817640486003837e-19,0.0020005179116457145,-5.982403501032834e-05,-1.9681689221644813e-19,0.003532406522012237
7.73936312991986,1.6587080786173352,-0.06449001848559964,8.166785318391791e-18,0.013760756257559929,-0.028036504296784236,2.629193493918667e-19,0.06164685313547683,0.5240710632573744,-0.017752187508565366,1.6726196468116055e-18,0.002298210623685823,0.00048754576267598317,-4.799553630210153e-19,0.02281697146201155,0.11855286767294523,-0.0026090573353391424,2.241372775711693e-19,0.0017416892377495753,-4.528103827694301e-05,-1.8991954735447402e-20,0.0035132285329338244
7.898622525027337,1.624661865259075,-0.0634248724354686,6.41956384911881e-18,0.011990841518971182,-0.026184490386334813,1.7777249621390352e-18,0.060237108149614776,0.48404608456930925,-0.016687812046400744,1.5879934467612736e-18,0.0019079084849956507,0.001073607877117562,-6.287035528464468e-19,0.021790183942588626,0.1061727743587245,-0.002480973159487287,2.1644058484449715e-19,0.0015392642872266297,1.6832326567317487e-05,-3.702191346964587e-20,0.0034643514786701995
8.057881920134813,1.5880473189265811,-0.06233465559576908,6.5741961657182796e-18,0.010307600732475934,-0.02452751302403603,2.3743310377965624e-18,0.05872154292655539,0.449038758862908,-0.015678661422433144,1.1832657434995262e-18,0.001728543587664051,0.00151778766418304,-7.811511633142387e-19,0.020811675178177915,0.09592855080339717,-0.002370527961835188,1.6718917672801377e-19,0.0014253895575833974,0.00012747478006100936,-2.286564791313027e-20,0.0033084850973150452
8.217141315242289,1.5468736698513532,-0.06118647910663301,6.358684172436778e-18,0.008795713808690701,-0.02311086114166172,3.671831964852062e-20,0.057122431930310566,0.420474445683642,-0.014745101889261826,1.242574603707749e-18,0.0016857489804967991,0.0018006779150624257,-9.197544779380149e-19,0.019811831214722485,0.08780965324256115,-0.0022649576650118053,2.417275493503171e-19,0.0013684791123834022,0.00022945077358346556,-7.488615443588778e-20,0.0030832680629635178
8.376400710349763,1.500811646057289,-0.05995284908979953,4.560907069916109e-18,0.007553922332252963,-0.021974634755818335,3.265410119570516e-18,0.05553373091489333,0.3971805043405329,-0.013897814001494266,1.1452646384275355e-18,0.001722148835773366,0.001930472506174693,-3.6745716871567886e-19,0.01879124759453143,0.08084899813508022,-0.0021423400530132222,1.379164821932819e-19,0.0013138408299603528,0.0002841626225475274,-7.782779024922476e-20,0.002857564833537886
8.53566010545724,1.4510425007850467,-0.05861345314973412,6.238304660999205e-18,0.006630406009983458,-0.02113294603908468,1.9803610175740638e-18,0.054088836186976866,0.375242248577829,-0.013112215212414742,1.248107140653491e-18,0.0018074052231941183,0.0019413226866340314,-7.924634796819043e-19,0.017752320625430695,0.0752450535557779,-0.002002058638737046,1.8302065521831085e-19,0.0012529997005757442,0.0002984323252957314,-8.586388286830956e-20,0.0026521762254589714
8.694919500564716,1.3998282198560723,-0.05715294546473698,5.4246046934722105e-18,0.005994903461116013,-0.020559275946433548,1.282817714212443e-18,0.05289744172622869,0.35040028519522215,-0.012333135944784572,1.1015434376657403e-18,0.0018984204915106317,0.0018454324019314314,-7.204929075955868e-19,0.01663952465696123,0.07180984303912655,-0.001865354570450598,1.1622548956652261e-19,0.0012095219750126265,0.00028571417132203133,-1.283708778749664e-19,0.002444245667246387
8.854178895672192,1.3499099501535683,-0.055563507818459645,4.994481010918266e-18,0.005566642360614115,-0.020186537565487432,2.593343495778847e-18,0.05198982692728772,0.3211629896275828,-0.01151038408917852,1.2557412834860217e-18,0.0019445407167383002,0.001631592169715238,-5.234389267031262e-19,0.015404685996361023,0.06978114093482539,-0.0017421295922461027,1.441038197917346e-19,0.0011967909891320361,0.00024946402612399627,-2.5291396852410964e-20,0.0022113744548678477
9.013438290779666,1.3037421796539204,-0.05384996576300645,4.670121240855244e-18,0.005263706739285046,-0.01992674323658502,4.1280100080264457e-19,0.05131312942006783,0.2900783443512097,-0.010629685067100974,1.4592984642753883e-18,0.001936158367032473,0.0013359984986853553,-3.945395833256203e-19,0.014115503270735756,0.06724485633758054,-0.001623988231835324,1.9337826273768029e-19,0.001180613753688252,0.00018568402025011388,-6.684707499863906e-20,0.0019799033930404442
9.172697685887142,1.2627757169821467,-0.05203027910169137,6.021215921096142e-18,0.005029254100217001,-0.01969748561393562,1.2577996014700325e-18,0.050770286065080654,0.2623606955766353,-0.009715987443125306,9.089417782752884e-19,0.0019163465639186964,0.0010652811119053142,-2.6997463163765026e-19,0.012928669000670027,0.06341694671243871,-0.001501598764219895,1.6450941420074687e-19,0.0011225641663362418,9.703366459857644e-05,-7.60896837948053e-20,0.0018051259972549755
9.331957080994618,1.2271514347692516,-0.050131978889556957,4.999507715402003e-18,0.0048261179433631415,-0.01944011941830653,1.2691578992598601e-18,0.05026196437886595,0.2424272894127384,-0.008816697403038535,1.1515432242840598e-18,0.001958304467261894,0.0009103333522596871,-2.1975590895388496e-19,0.011943386950510585,0.05898382903315393,-0.0013741093854335862,1.4098567833726257e-19,0.0010537196505243922,1.596890248243766e-05,-4.7171200893438203e-20,0.0017041038837358813
9.491216476102094,1.195949245209595,-0.0481872894764292,3.615838135355932e-18,0.0046208421762278,-0.01912355010563082,9.600529581425915e-19,0.04970919189949519,0.23083208226554947,-0.007975682194338808,7.607798801135651e-19,0.0021254580514225166,0.0008831816505837014,-1.123329725796054e-19,0.0111302272973767,0.054673099080919385,-0.0012519065363698614,1.0525254495221629e-19,0.0010099630006781487,-2.7883851315031487e-05,-4.502177087609329e-20,0.0016457284423592236
