freqs,ecs0,f1x0,f1y0,f1z0,f2x0,f2y0,f2z0,ecs1,f1x1,f1y1,f1z1,f2x1,f2y1,f2z1,ecs2,f1x2,f1y2,f1z2,f2x2,f2y2,f2z2
26.72069901488712,0.15298544540341674,-0.014077654999820756,1.3862650405904426e-16,0.014835697000973638,-0.014077654999820617,-9.413574441005186e-16,-0.014835697000973811,0.12740283379817102,-0.01191412768995995,7.157033580705496e-18,0.0031481890804284703,-0.011914127689959971,7.273715846196803e-18,-0.0031481890804285016,0.09517923736121509,-0.009134154412339505,7.238039616660417e-18,0.00024420677053710825,-0.0091341544123395,4.994275628505218e-18,-0.0002442067705371088
31.319392707049786,0.25745676585267835,-0.023616518837097582,5.949779409021232e-17,0.016062866615180783,-0.023616518837096704,-2.3401012668144614e-15,-0.016062866615187816,0.2025174793201405,-0.019008102189479528,6.74960853815862e-18,0.0030197753680884076,-0.019008102189479553,5.235266153449681e-18,-0.003019775368088457,0.1431386800285071,-0.013771367194411415,-1.7533707821297376e-19,-0.0007416231770868921,-0.013771367194411415,-1.717419665109721e-19,0.0007416231770868932
36.709532149286375,0.4152385028000855,-0.037864354109878956,1.5200687862412876e-16,0.016960275514417915,-0.03786435410987848,2.9457353887018565e-16,-0.016960275514420888,0.3029572660110677,-0.028524764940183703,-1.9325755176941662e-19,0.0017863829809379801,-0.028524764940183557,-9.384282822269617e-19,-0.0017863829809371932,0.2124182678728778,-0.020169741018698638,2.301420388981528e-17,-0.0022215275045796156,-0.02016974101869865,2.5254077097835314e-17,0.002221527504579617
43.02732697355772,0.6302932611955709,-0.05689018922107962,-4.503561250862607e-18,0.01636569735459838,-0.05689018922107873,1.6770233182356968e-17,-0.016365697354597957,0.42025685711025906,-0.03950982819963778,8.937909036466055e-18,-0.0013695853211458677,-0.039509828199637755,9.66308553001189e-18,0.0013695853211458438,0.32424268959082897,-0.02962193455704472,-7.112023514072402e-18,-0.0031218425577584845,-0.02962193455704472,1.0796833580457377e-17,0.0031218425577584866
50.432428802431275,0.8778118479428383,-0.07794360950717676,8.654498275522516e-17,0.011975910259674892,-0.07794360950717696,2.1229401891980886e-17,-0.011975910259675239,0.5425283185232326,-0.05003091294214649,2.3142222852389737e-17,-0.005968581675772981,-0.05003091294214649,1.0769216194557421e-17,0.005968581675772986,0.5142281922659218,-0.04435508885971597,1.0968189862435001e-17,-0.0014498103133698296,-0.044355088859715966,8.418549612615171e-18,0.0014498103133698341
59.11196566952338,1.0877216737262976,-0.09405744120749204,-1.691556550069981e-16,0.0011299520251033162,-0.09405744120749214,4.0220233555715224e-17,-0.0011299520251032587,0.6776895512013691,-0.0589155904444322,-4.491016433855821e-18,-0.008494404679668966,-0.058915590444432196,1.4315289215090408e-17,0.008494404679668988,0.8059949001083905,-0.06516227271081888,1.3697850161693923e-17,0.00374528710973938,-0.06516227271081884,2.4959388709191864e-17,-0.003745287109739368
69.28527077296854,1.1776939249179077,-0.09678778484464708,-2.9231488956695295e-16,-0.014507431889461214,-0.09678778484464727,3.152621142926776e-17,0.014507431889460834,0.8558037651543998,-0.06668005310759755,9.790143502974307e-18,-0.004591720739995648,-0.06668005310759752,1.1742672406285748e-17,0.004591720739995648,1.154155614177906,-0.08672615864750884,1.329577187865896e-17,0.007766185236864977,-0.08672615864750884,1.8116512628353606e-17,-0.007766185236864965
81.2094250582257,1.1555994535269931,-0.08531412525480753,4.593887622918384e-18,-0.025526404169810925,-0.08531412525480744,1.256026797430757e-17,0.025526404169811147,1.1109898258214594,-0.07458110791777811,-2.612014627792287e-18,0.005690167995791975,-0.07458110791777811,-1.0083594911048908e-18,-0.005690167995791957,1.3588617454961733,-0.09443414068318362,1.4698360915524218e-17,-0.0005411987260381696,-0.09443414068318363,1.429333049099134e-17,0.000541198726038173
95.18575369211935,1.1430388089871124,-0.07066686904175407,3.499424946049685e-18,-0.023533316346423784,-0.07066686904175411,1.754810363962354e-18,0.023533316346423774,1.4710215619082239,-0.08609599557651071,1.014519291177885e-17,0.013570200691291882,-0.08609599557651071,9.254476351714447e-18,-0.013570200691291872,1.2929737470117806,-0.07859348565303836,7.120583001197749e-18,-0.006552976686908575,-0.07859348565303836,6.834331331446412e-18,0.006552976686908583
111.56744059498902,1.3011957754049361,-0.06920748136192031,-2.086383260130013e-18,-0.009672733316179587,-0.06920748136192027,3.811862098697535e-18,0.009672733316179594,1.8104122142042842,-0.09824290664542017,8.155751904535056e-18,0.009938477421054614,-0.09824290664542017,1.351313613056991e-17,-0.009938477421054614,1.4383961913235448,-0.07277376601056612,3.49393466049134e-18,0.010066473642733765,-0.07277376601056611,-8.314942749651968e-19,-0.01006647364273375
130.76845345131673,1.6177546649747094,-0.08084379397459189,1.574689997122928e-17,0.0039004833346238197,-0.08084379397459188,9.208220211290512e-18,-0.0039004833346238167,1.9360338890128876,-0.09867913304569116,1.260778544221999e-17,0.001314432408454919,-0.09867913304569116,1.6085034996302363e-17,-0.0013144324084549133,1.5452451476050395,-0.07045529245225486,2.4524482807510477e-18,0.008272722599633433,-0.07045529245225482,4.861549890137448e-18,-0.008272722599633438
153.27400473518827,1.931617968320598,-0.09044556529762654,9.813475921935549e-18,0.013187539000201816,-0.09044556529762654,1.0523127815546207e-17,-0.013187539000201797,1.866062032334478,-0.08695562690327825,3.4066483746982554e-18,-0.0022105661319158972,-0.08695562690327825,9.155930195511458e-18,0.0022105661319159102,1.0726040956204208,-0.04378283186066454,2.874173540177299e-18,-0.0070861164459085114,-0.04378283186066454,1.6734347118851497e-18,0.007086116445908524
179.65281310227167,2.1405160213971692,-0.0988123439650218,1.2495053622584672e-17,0.014615200259516157,-0.09881234396502184,1.5654071079415737e-17,-0.014615200259516148,1.6253321653778798,-0.07321811087399809,8.740936633598889e-18,-0.0025724311712766964,-0.07321811087399807,9.042487970574457e-18,0.0025724311712767138,0.3352951999672405,-0.013551616332457658,1.2047395841119564e-18,-0.005641163988957582,-0.013551616332457661,1.3043150398694092e-18,0.005641163988957585
210.57147499552556,2.225520046689772,-0.09689317469253123,1.4358801530696306e-17,0.010201719321974712,-0.0968931746925312,1.556602111295312e-17,-0.010201719321974704,1.2279365715651407,-0.055275526410239875,6.981114616898377e-18,-0.0070975291791620125,-0.055275526410239875,7.627626630454923e-18,0.007097529179162009,0.2044348435321084,-0.0035488276144360112,3.118653837014189e-19,0.003301195228537181,-0.003548827614436009,2.1299948325120953e-19,-0.003301195228537182
246.81130963726926,2.1887529913004307,-0.08793021130704436,1.4973774933565565e-17,0.0010621611010703713,-0.08793021130704437,1.4664165085310715e-17,-0.0010621611010703644,0.9068233272858817,-0.034267971054981604,3.235170199686762e-18,-0.007196237473286681,-0.03426797105498159,3.5067982906219834e-18,0.007196237473286681,0.11068120591005359,-0.0016559161551977556,-4.831357714883285e-20,0.002708709161364202,-0.0016559161551977552,-9.210557271609324e-20,-0.002708709161364202
289.2881030830904,1.8758339151250636,-0.07163159671210298,6.146077164301343e-18,-0.01001747627174702,-0.07163159671210298,9.61527746258504e-18,0.010017476271747022,0.60553365391656,-0.0176830658045063,1.5990823738522133e-18,-0.005571800412567689,-0.0176830658045063,1.643335201145556e-18,0.00557180041256769,0.04364640964891131,-0.0008576484697549282,-2.1387623850015337e-20,0.0006074400941338326,-0.000857648469754928,-6.000439237487436e-20,-0.0006074400941338323
339.07525027279263,1.3344278474864568,-0.05282686641801848,7.598057926992006e-18,-0.016900319466107972,-0.05282686641801847,6.830951658647522e-18,0.01690031946610798,0.3208421778717543,-0.00638029050781105,3.18267214298103e-19,-0.004355239076920146,-0.006380290507811051,3.4964976593969994e-19,0.004355239076920144,0.03568862366680701,-0.0004122325411888913,-4.2796163117208265e-20,-0.0005574244420406516,-0.00041223254118889107,-6.90721226901406e-20,0.0005574244420406516
397.43087988148,0.9731832944491868,-0.03585638066797534,4.0538572554896454e-18,-0.02228153379737437,-0.03585638066797533,4.6356944395499905e-18,0.02228153379737437,0.10237308626674392,-0.00130802832404238,-1.087400265103665e-19,-0.002300719116290818,-0.00130802832404238,-3.121785941718347e-20,0.0023007191162908195,0.025551877767620947,-0.00021055063630869806,-4.6276805409750065e-20,-0.00013283920990997758,-0.00021055063630869803,-4.523759937967224e-20,0.0001328392099099777
465.82964741983517,0.702146598950278,-0.023109827170315254,2.625673708572101e-18,-0.019614908745442906,-0.023109827170315247,2.303652247064028e-18,0.019614908745442906,0.05563744528138243,-0.0006300134589009678,-9.05114660953482e-21,-0.0010491262742090318,-0.0006300134589009677,-4.747361771370147e-20,0.001049126274209032,0.014020561797240547,-7.850138704289331e-05,-4.0775077061273175e-20,-0.00011656614266874929,-7.850138704289319e-05,-2.595979409733046e-20,0.00011656614266874934
546.0,0.46185853223101225,-0.0128508599126695,1.5654824829272153e-18,-0.012881985780811565,-0.012850859912669495,1.597125784751326e-18,0.012881985780811565,0.037718141577233404,-0.0002796057790951007,-8.072321357593644e-20,-0.00030963576135241037,-0.0002796057790951007,-8.415082527174825e-20,0.00030963576135241075,0.008488216483204318,-2.3592531614692145e-05,-2.4495276763305077e-20,-1.2601479763532972e-06,-2.3592531614692097e-05,-2.0216746359056086e-20,1.2601479763533158e-06
