freqs,ecs0,f1x0,f1y0,f1z0,f2x0,f2y0,f2z0,ecs1,f1x1,f1y1,f1z1,f2x1,f2y1,f2z1,ecs2,f1x2,f1y2,f1z2,f2x2,f2y2,f2z2
5.46,0.0003429892351226918,-0.008785075332945412,-6.63363192316782e-17,-0.0016448973947342013,0.00873962946134674,1.2083431297053866e-16,0.00168841302493795,0.0003323965704368257,-0.001451267009182405,1.5007388209676938e-17,-0.0005597385587650473,0.001407563493267271,-8.592658908018724e-15,0.0006021001977909504,0.00030831525305505947,-0.00032706821856418657,-1.968234834437761e-19,-9.661463899982811e-05,0.000286289651157377,5.369206376873402e-19,0.00013524859789750833
6.399678544532803,0.000639015800327939,-0.008875941433263342,-1.5871446996777775e-16,-0.001579202570510162,0.008791176385239357,-1.0752370222159003e-16,0.0016600696077188274,0.000610644620509654,-0.0015016466634543428,-6.488029991980014e-17,-0.000525878357832405,0.001421143909431791,5.636467470818362e-15,0.0006032244186893127,0.000550149388283521,-0.0003597305120140639,-5.908355162630335e-19,-7.453863438745114e-05,0.00028651883566673165,1.2862857216263793e-18,0.00014246960756874815
7.501077925522615,0.00118481490666824,-0.009013152800719643,-2.0393443878966485e-16,-0.0014766700152744297,0.008855742864753359,-5.607182433018169e-17,0.0016260768831603187,0.0011105389364631498,-0.0015812079957952146,1.612328607526585e-16,-0.00047032645557886383,0.001434257818976018,2.7127863929941604e-14,0.0006097739976217085,0.0009612062605034139,-0.00041050918372624866,-2.8030924804501344e-17,-4.127838658317801e-05,0.0002814893260207095,1.0697113373504907e-18,0.0001574409274500042
8.79203067048273,0.0021823595749972586,-0.009223391430449007,4.025852472038372e-17,-0.0013147137420896524,0.008932828723924882,2.1882246704813687e-16,0.0015885487657071255,0.001991851447928652,-0.0017069118641235854,2.5422745649254354e-18,-0.0003810344176395861,0.001441975276619687,1.992231254822287e-18,0.0006280583049279913,0.0016316949336037622,-0.0004863428987115588,2.8354180477054126e-18,3.570272718315662e-06,0.00026464942857357723,8.275539012311534e-19,0.00018738438628943977
10.30515934885763,0.003983728365231762,-0.00954922582576425,-1.9978073995925255e-16,-0.001057517121955587,0.009017254641784815,5.352703263794474e-16,0.0015538909214278644,0.0035053121614882733,-0.0019031789498500902,-1.4933021954575553e-17,-0.00024334633844159297,0.0014335492889035691,7.714372477897765e-19,0.000670300015438022,0.002664195176140897,-0.0005913897891110804,5.6541874862824556e-18,5.093352123932071e-05,0.00022316641188276928,6.182517741080567e-19,0.00024581847748005985
12.078700949244652,0.007183200431503744,-0.010056964063207649,1.5939459995910397e-16,-0.0006510017573135087,0.009093825761094148,4.276444837657921e-16,0.0015371441230155132,0.006010758656220476,-0.0022005938020377676,-5.704099761496833e-19,-4.677489221751854e-05,0.0013870767639503298,-2.89624989066837e-18,0.0007596355422640259,0.00413499558768266,-0.0007177521370642545,6.428169796993905e-18,6.809928488105469e-05,0.00013253805977485173,2.317256607100806e-19,0.00035774376867137654
14.157473133829482,0.012737765910580552,-0.010844932687308899,4.107557848251826e-16,-2.092063168344778e-05,0.009127386773240844,1.1237434265729346e-16,0.001569855547393932,0.009951602150676031,-0.0026260683615441133,2.879356125686235e-18,0.0001945419454272456,0.0012598786586200561,7.648729011041983e-18,0.0009389345884592652,0.00604765376616112,-0.0008294780443047939,2.083781099217072e-18,-1.979054083328666e-05,-5.295181993029203e-05,1.8008035466719978e-19,0.0005687529583591122
16.594006787430054,0.022082901573554074,-0.012045808300205917,-4.281058904717287e-16,0.0009156125143731985,0.009045012579286476,-2.604057571828848e-16,0.0017137725888643157,0.015729400264992685,-0.0031741421527102685,5.918025831212968e-18,0.00039612302402992374,0.000971727945257158,1.9126286266476186e-18,0.0012858742113542809,0.008453297398728847,-0.0008531200437382373,-8.09548488782364e-18,-0.00032168370770967766,-0.00041649115832030864,1.4063702023564556e-18,0.0009605432591390913
19.449873480832935,0.03714114060198853,-0.013806383469036107,-1.7673828203678418e-16,0.002202139134447239,0.008705570682563215,4.664657662493589e-16,0.002083477059161879,0.02346758222552397,-0.0037498917908026104,-2.80426029755528e-18,0.000330877999666421,0.00037699011823629625,5.337760384514286e-19,0.0019375824643935633,0.012373099217110923,-0.000736601584485174,2.2140297944351486e-19,-0.0008349925644466057,-0.0011046529338892773,2.4167086160081634e-18,0.001676037944640774
22.797241393619792,0.06001706685182117,-0.016211931937850296,6.20272475388661e-16,0.003720108295568216,0.007851059757662492,-1.0097494467292953e-15,0.002881167896940159,0.03299300243721354,-0.004104813330392945,1.435255387227148e-17,-0.00040444987520286214,-0.0007779127126444653,-1.7137911113023754e-18,0.0031282359974106203,0.022932967449643585,-0.0007323901248698647,-3.647700578636432e-18,-0.0009281840578065361,-0.0023639122351475214,-1.9393761087446646e-18,0.002956308367807577
26.72069901488712,0.09215102346193979,-0.019112823393721452,-1.20101296470319e-17,0.004962897253667025,0.006037456237411923,-4.670191595082076e-16,0.004444080593323111,0.04546238432530357,-0.0039045415026199536,-5.783134158828792e-18,-0.0021135925470866968,-0.002908711719977745,3.3971088288682215e-18,0.005239240208415138,0.05566747975387578,-0.00206656187387677,-1.199848724794637e-18,0.001646157281037231,-0.004580285138037529,7.99271472018223e-19,0.005182824942386979
31.319392707049786,0.1331896025251282,-0.021860805525761015,1.5855778300913155e-16,0.004803105580539861,0.0025601567859005136,-1.7011098643015865e-15,0.007294658101139773,0.07006875198921704,-0.0033166668024052336,8.724693138567844e-18,-0.0037902447899512003,-0.006630016548026137,2.269815479938619e-18,0.00884217211771554,0.1393529341831391,-0.007469150639901712,2.9225218203984466e-18,0.010839779771657124,-0.00829765096018977,-1.599536460636985e-17,0.008889734021592996
36.709532149286375,0.18163329001014233,-0.023190486225346547,4.997106101492415e-16,0.0017536343621995818,-0.003557763747224699,7.909789750884977e-16,0.01215370783545847,0.13882728970085426,-0.004612312272617892,4.312999407737779e-18,-0.0005119979953632321,-0.012671802123469862,1.2224378732409559e-17,0.014635769773116035,0.29007960781777253,-0.01901870885855818,4.860038228557477e-18,0.026930436843693655,-0.01418551455215385,-2.154890719745585e-18,0.014681924917830673
43.02732697355772,0.24253576293024107,-0.021981345393305242,-7.882711096546818e-17,-0.004088620151039284,-0.013323721574341746,-3.152956135965515e-18,0.019788088043270056,0.31452331678528955,-0.013735006137802808,5.330902924874605e-18,0.01751779873855061,-0.021453567855408976,-4.617535205683341e-18,0.02297452533645105,0.4499063593421721,-0.03154661815741591,-8.301744722311074e-18,0.03595791892717764,-0.022946811598278053,6.966860076734453e-18,0.023112560031001216
