bl0,bl1,bl2,ecs0,f1x0,f1y0,f1z0,f2x0,f2y0,f2z0,ecs1,f1x1,f1y1,f1z1,f2x1,f2y1,f2z1,ecs2,f1x2,f1y2,f1z2,f2x2,f2y2,f2z2
0.1402105974435498,0.2550053766193866,0.3944242040234438,0.7711106089629469,-0.003936179393477352,-1.7105791297140105e-17,0.06952528759071962,-0.00644766927729901,-3.727440331895285e-18,0.07526584475269679,1.7135793365016558,-0.010110047412385652,-6.518188311283211e-19,0.09674478499081723,-0.006877898016522199,2.822198057307627e-19,0.09929069700601892,1.8653108901695503,-0.011446311532921173,-7.113285950257328e-19,0.08836018944657167,-0.002523113712485744,1.3014337378801625e-18,0.10704688232239933
0.1509093980516921,0.2744636182088176,0.42452083003326463,0.8131529734972257,-0.004443376134440188,-2.810570068416504e-17,0.07796521392853983,-0.006523654075170212,-2.8782105325617547e-18,0.07452043488032727,1.6834749166830962,-0.00992055110986656,1.2550559554426057e-18,0.09476404756305484,-0.007092674036613443,6.830581386968292e-19,0.09801283480213838,1.9161754574163188,-0.010882159356333741,-1.6550931268877638e-18,0.08512110046581131,-0.003437473934753031,2.915989378357348e-18,0.11246295504319359
0.16160819865983453,0.29392185979824886,0.45461745604308584,0.8524600926550655,-0.004952812559572385,-9.60277102040114e-19,0.08574624913700783,-0.006582615929110907,-4.614839671692035e-19,0.07376680115340763,1.651833560039893,-0.00968639668891405,2.6610186768684607e-18,0.09260980768240355,-0.007312773142025564,-1.3800558377621588e-18,0.09704010620304873,1.9803511472835655,-0.010346482054886053,-2.3031943670235063e-19,0.08218297819508504,-0.004272179363067137,4.16691012619529e-20,0.11774870612615083
0.17230699926797682,0.31338010138767985,0.4847140820529067,0.8885526973001989,-0.005454454777057711,4.63676693687319e-19,0.09277912478623918,-0.006626912592558607,1.8799297850024606e-18,0.07301193528081083,1.6199845788455285,-0.009420872049589251,7.554854903434247e-19,0.0903800167502421,-0.007535978240961016,4.057161929619641e-18,0.09635526248885666,2.0540800704000133,-0.009889249150310114,-1.0028692678632509e-18,0.07980268409418707,-0.0049981359007599474,7.22599647498679e-18,0.1224598199986301
0.1830057998761192,0.332838342977111,0.5148107080627278,0.9210274700436857,-0.005939279482699373,-1.1556428897178653e-17,0.09899106421651253,-0.00665868684971975,4.662644753359924e-18,0.07226216560854541,1.5892041118960112,-0.009138231360387774,5.206210494724058e-19,0.0881672817576825,-0.0077598864103019085,9.700661375489716e-19,0.09593561433033249,2.1310490430024354,-0.009547831382334835,9.455645889335686e-19,0.07815411540731554,-0.00559835605951537,2.2733134664636482e-18,0.1261976038440588
0.19370460048426155,0.3522965845665421,0.5449073340725488,0.9495591399321179,-0.006399324785593942,1.2025174211901442e-17,0.10432588533217212,-0.006679879379308302,9.378831404792656e-19,0.07152320636441173,1.5607136713273908,-0.008853485633460714,1.6930603078467771e-18,0.08605912530236147,-0.007981839690215087,1.4701164400308395e-18,0.09575364575866119,2.2035032053442754,-0.009333045353371601,2.0960100974953566e-18,0.077262206541043,-0.006075762938428182,1.594109417388068e-18,0.128725507456155
0.20440340109240385,0.37175482615597316,0.5750039600823696,0.9739005117492172,-0.0068277151693646315,-2.31990973903978e-19,0.10874373734490274,-0.006692241287320242,-8.256736141032508e-19,0.07080018863634407,1.5356648024268664,-0.008582097031073961,3.0455935785550755e-19,0.08413747989349929,-0.00819885693356984,3.7843963630553344e-19,0.09577724506350048,2.264215343180497,-0.009222278730109388,2.8555930488163433e-18,0.07698195653451412,-0.006455166868264683,1.1634437666045353e-18,0.13004755190226366
0.21510220170054628,0.3912130677454044,0.6051005860921909,0.9938807859283669,-0.007218663687113966,4.324206919656186e-18,0.11222053676149969,-0.00669734645431867,6.63411524268066e-19,0.07009768144500642,1.515108575752536,-0.008339541148173655,-1.8727781023666757e-18,0.0824773160107991,-0.00840758734040505,3.472657270561249e-18,0.09596982114330459,2.3083858038694585,-0.009164477945038788,3.5075160468527594e-19,0.07704038960698903,-0.006777457954908149,-3.5608296240336674e-19,0.13040012631851963
0.22580100230868858,0.4106713093348354,0.6351972121020117,1.0094025303557215,-0.0075674549892630035,5.907243490258359e-19,0.11474716970314802,-0.0066966037209285015,1.1906083942128655e-18,0.06941970857639408,1.4999504472487821,-0.00814071881004098,-8.410890618232816e-19,0.08114440834485188,-0.008604304451295437,1.1340409810645286e-18,0.09629054981268574,2.334541749350308,-0.009094454244347062,4.538276886067283e-18,0.077119237520125,-0.007089051381832591,3.140740608121546e-18,0.13016283906316994
0.23649980291683095,0.4301295509242665,0.6652938381118327,1.0204376476519266,-0.007870412922752073,-1.2648148491824928e-18,0.11632852463098105,-0.006691268863686126,-2.8224325759014427e-19,0.06876976470307673,1.4908934471369872,-0.007999222525685587,-1.4846799081117621e-18,0.08019237692832172,-0.008784956816132289,4.1745630934556154e-18,0.09669496639348768,2.3442150787559526,-0.00894882582993275,3.996142898550047e-18,0.07693459016055443,-0.007432088252648724,4.617916318723714e-19,0.12974185618123568
0.24719860352497333,0.4495877925136977,0.6953904641216538,1.0270226474258901,-0.008124856306063273,-1.2892114384002996e-18,0.11698241310460586,-0.006682456275535423,3.5407967713896184e-18,0.06815083272792367,1.4883756198229257,-0.00792649409753363,2.5885017071246214e-18,0.07965930184993121,-0.008945286553117233,-2.3846908215928217e-19,0.09713607337027548,2.3408952431565972,-0.008677099641949295,4.232346028879128e-18,0.07628300055085997,-0.00783902957176493,1.0949254545375825e-18,0.1294799319837013
0.2578974041331156,0.4690460341031287,0.7254870901314747,1.0292534886817808,-0.008329046158925798,-2.4186603002587865e-18,0.11673842761749424,-0.006671150250551963,5.620975261458606e-18,0.06756540316308776,1.492510679732025,-0.007930946779756054,2.8651689587925176e-18,0.07956438201936955,-0.009081018343469948,7.24247427649863e-19,0.0975660520374228,2.328917909050768,-0.008246151168968832,4.848797342529117e-18,0.07505125051097068,-0.008331772878369906,5.462804227530059e-19,0.12961411929536515
0.268596204741258,0.4885042756925598,0.7555837161412957,1.0272802083678545,-0.00848212722036642,6.433278464691319e-19,0.11563677595630911,-0.006658215773546161,2.7949957783482866e-18,0.06701549562247505,1.503043129593077,-0.008017160838857115,1.3830092183523257e-18,0.07990524699992858,-0.009188109007614834,-1.0878560563675166e-18,0.09793855089081212,2.312673613834885,-0.0076399432013169065,4.406405974316214e-18,0.0732041452538534,-0.00892335013665631,1.0761429782942794e-18,0.1302718009562807
0.2792950053494003,0.5079625172819909,0.7856803421511168,1.0213015022473977,-0.008584066083873255,-4.728778280433106e-18,0.11372712180987408,-0.006644408726578207,3.804610557485559e-18,0.06650268207028909,1.519329551222959,-0.008185284269194947,2.9233256303619493e-18,0.08065657845278117,-0.00926303334540729,-6.417073279124831e-19,0.09821138233088038,2.2961896821781838,-0.006857124924405922,3.581289525572229e-18,0.07076606426423215,-0.009620172755835732,3.867908840706001e-18,0.13148544393326397
0.2899938059575427,0.527420758871422,0.8157769681609378,1.0115593770014997,-0.008635587760836698,4.486452383938632e-19,0.11106745215917163,-0.006630385441978793,1.3435279857203744e-20,0.06602811125288116,1.5403555377971532,-0.008430768537512736,2.040098351500839e-18,0.08177060189076782,-0.009303068867876603,-1.0840350877124518e-18,0.09834932206988997,2.282961514182221,-0.00590829782302003,5.098794133526552e-18,0.06780566593362206,-0.01042361245360771,2.531050377620777e-18,0.13321074547047998
0.3006926065656851,0.5468790004608531,0.8458735941707588,0.9983339498691906,-0.008638111987598444,-1.5247301943945976e-18,0.10772298374718595,-0.00661671155211413,5.712302820756787e-19,0.06559253368007618,1.5647925769630706,-0.008744534619999652,3.488372414394263e-18,0.08317975113369716,-0.009306534863098704,-6.983171941449257e-19,0.09832661357200394,2.2758769245067088,-0.004813629223608061,1.4915392053360037e-18,0.06442668934962065,-0.011330520086070257,4.6174759584565645e-18,0.13534104123926635
0.31139140717382735,0.5663372420502841,0.8759702201805797,0.9819384354595698,-0.008593690140791936,-3.0088931675795215e-18,0.1037651139111316,-0.0066038701076194545,6.456659920858652e-19,0.0651963265627492,1.5910919462421862,-0.00911359907898207,1.509983935091448e-18,0.08480142381020518,-0.009272943671378629,-7.258528877284413e-19,0.09812877142497643,2.277115113083832,-0.003600754961619098,1.0425068939826962e-18,0.06076375544171549,-0.01233281464108721,3.816602173075767e-18,0.13771739717382026
0.32209020778196973,0.5857954836397153,0.9060668461904008,0.9627143292302472,-0.00850494323450313,3.9978366536300213e-19,0.09927041537587881,-0.006592268956617182,2.2968725395395787e-18,0.0648395182155002,1.6176051719681372,-0.00952210744971663,1.6622261562855164e-18,0.08654432996804862,-0.00920303517391524,-4.259110938529569e-19,0.09775337001502692,2.287962249915477,-0.002302586024964903,1.1938800046506742e-18,0.05698003614054591,-0.013416608100807106,2.2699653618765034e-18,0.14013768141446245
0.3327890083901121,0.6052537252291464,0.9361634722002218,0.9410267736314314,-0.00837500114841972,-2.7966026843935142e-18,0.09431967027417562,-0.0065822473965634065,6.822860802843427e-19,0.06452181156730002,1.642715064397859,-0.009952645431338732,2.242303887786174e-19,0.08831560886839011,-0.009098686635893753,-2.7932711402521176e-18,0.09720968050911649,2.308554895970719,-0.000954619631066675,-1.8055574733020063e-18,0.05326283765546799,-0.014561579083581593,2.455182185288245e-18,0.14236949109898583
0.3434878089982544,0.6247119668185774,0.9662600982100427,0.9172600758658489,-0.008207442980896646,-3.703414504302538e-18,0.08899693563135898,-0.006574082127290156,2.2229055739787428e-18,0.06424260656809706,1.6649595033713447,-0.010387650096446774,2.2580244768951926e-18,0.09002775206535447,-0.008962713360146733,1.6463197723613295e-19,0.09651723148573647,2.337635897124392,0.0004084055898623002,4.593475599796662e-18,0.04981343139663439,-0.015741441642683714,2.0113462961234056e-18,0.14417109460444757
0.35418660960639686,0.6441702084080086,0.9963567242198639,0.8918133352283122,-0.008006238233789868,-2.885568237283083e-18,0.08338863074820502,-0.00656799254829626,2.449930094126999e-18,0.06400102142145431,1.6831324751067909,-0.010810736893030682,-7.366882572410415e-19,0.0916044600668543,-0.008798594392942975,6.905161495822912e-20,0.09570355482005143,2.372464975544613,0.0017562222687538909,4.652709134537523e-18,0.0468293387832963,-0.016926205496524512,6.215279944085873e-18,0.14532118955537374
0.36488541021453913,0.6636284499974398,1.0264533502296846,0.8650961325958921,-0.007775688414136234,1.2938281295845079e-18,0.07758263623719225,-0.006564145455354225,1.8380951465037903e-18,0.06379591270312752,1.696352381114174,-0.011207792206355918,1.4753914616939928e-19,0.09298483307720042,-0.008610166930818727,-4.686847431186196e-19,0.09480148878287216,2.409027561792289,0.003066318305365862,2.201953381977426e-18,0.0444808828707542,-0.01808632634224937,2.116818407561568e-18,0.14565277772768717
0.37558421082268156,0.683086691586871,1.056549976239506,0.8375242343441642,-0.007520368577437328,-2.421721438293906e-18,0.07166739481144692,-0.006562659201116018,3.998246686765783e-18,0.06362589453737952,1.70409445132275,-0.01156774131389643,-7.242541651290668e-19,0.09412565617829888,-0.008401331850593335,5.338493446371076e-19,0.0938464252556705,2.442596959181838,0.004325731130188332,2.1413631692659707e-18,0.042887920727434525,-0.01919789933572444,7.828119283091624e-18,0.14508136186332685
0.3862830114308239,0.702544933176302,1.0866466022493269,0.8095152672741566,-0.0072450683342010595,2.906994661651498e-19,0.06573100518902093,-0.006563607391734124,-6.764972462533433e-19,0.0634893570933439,1.7061902089044918,-0.011882967655535523,3.694154238972848e-19,0.09500187783071541,-0.00817580319006216,-1.9221328471866033e-18,0.09287382106098142,2.4685477203280892,0.005530567065646183,5.9554946583295174e-18,0.04210465226724807,-0.02024725292802658,-2.254629091732096e-18,0.14361682573492596
0.39698181203896615,0.722003174765733,1.1167432282591476,0.7814843295622299,-0.006954731891110137,1.9865337714501687e-18,0.0598603025552791,-0.00656702219666996,-3.584820364880586e-18,0.06338448473095051,1.7028010088020913,-0.01214941400616835,1.0703652355038018e-19,0.09560561976192901,-0.007936920694966744,2.6877449858062402e-18,0.09191717961248073,2.4831821997947867,0.006683255263265763,4.081860063158118e-18,0.04211818433561068,-0.02123326951685133,-3.0160185288854523e-18,0.14135374158470915
0.4076806126471085,0.7414614163551639,1.1468398542689684,0.7538395147966467,-0.00665439679613733,1.980849751393013e-18,0.05413992181717477,-0.006572897351906463,-7.458506749982668e-19,0.0633092741686994,1.6943742919977394,-0.012366429739423557,-5.787163417224287e-19,0.09594416676796166,-0.007687531001974848,-2.1898416551362815e-18,0.09100658741763852,2.484315038554341,0.007788408881775199,2.395304422206605e-18,0.042860917666202696,-0.02216664835798348,4.220582734976057e-18,0.1384437994925475
0.4183794132552509,0.7609196579445953,1.1769364802787898,0.7269773413086054,-0.0063491311981240615,8.290090455912074e-19,0.04865134326974378,-0.006581190937728179,-1.5416247309368621e-18,0.0632615530633346,1.6815907335445979,-0.01253643979839055,3.782713910192037e-19,0.09603738066672785,-0.0074299325780580894,-2.627695589045411e-19,0.09016778978771121,2.471475926577446,0.008848552717438674,3.1414820555216153e-18,0.044231376297394626,-0.023066581364934502,-2.632467632731987e-18,0.1350608192217822
0.42907821386339334,0.7803778995340265,1.207033106288611,0.7012780966401825,-0.006043969610014477,2.6146814041428997e-18,0.04347192414553555,-0.006591828011042152,-1.7616960919589675e-18,0.06323899938399759,1.6653086926527947,-0.012664505101178744,2.6341836651552468e-18,0.09591490204304534,-0.007165873331351002,6.730992838440997e-19,0.08942172556657076,2.4457548301259457,0.009860721755493716,2.5543278192650827e-18,0.04611609197679925,-0.023956136155651172,-2.509874141667378e-18,0.1313695097279696
0.4397770144715356,0.7998361411234575,1.2371297322984318,0.6771011264107288,-0.005743847374156976,6.476375925549742e-18,0.03867392367711952,-0.006604703168810853,-3.3322367750840127e-18,0.06323916193085961,1.6465101141197582,-0.012757828156081034,4.941077341079769e-19,0.09561338947713222,-0.0068965875458748705,9.04899157726923e-19,0.0887844123644749,2.409423242092185,0.010814344657071005,-2.628442565683188e-20,0.04840695181306724,-0.024857672571320138,3.733035839953146e-18,0.1275047282492508
0.45047581507967793,0.8192943827128885,1.2672263583082526,0.6547801172097373,-0.0054535342593467874,5.600608291649204e-18,0.0343235335884424,-0.006619683113465845,-2.635474814716714e-18,0.06325948229117588,1.6262499085142434,-0.012825238446692807,-5.605658976832892e-18,0.09517393304321126,-0.006622859379759129,1.5545736093652658e-18,0.08826707398060041,2.365480598070627,0.011690334236891486,3.3695783440888114e-18,0.051011895342383665,-0.02578910440489789,5.388616692196817e-18,0.12356235282289088
0.4611746156878202,0.8387526243023194,1.2973229843180736,0.6346184434784834,-0.005177567862273379,8.748888243960307e-20,0.030479930130314265,-0.0066366092831027295,-8.440537600718825e-20,0.06329731844549612,1.6056092200760563,-0.012876674600951613,-2.3615536688121197e-18,0.0946396881127823,-0.0063451023271117206,6.758919856039261e-19,0.08787641985631327,2.3172264164390755,0.012461134813528474,2.8219715598642907e-18,0.05385970766783978,-0.02676123690378716,3.0549962436889408e-18,0.11959917841501173
0.47187341629596263,0.8582108658917508,1.3274196103278948,0.6168846675271623,-0.004920187728518571,-2.259166345178318e-18,0.027194367648989828,-0.006655300598815202,2.029018753694812e-18,0.06334997013562653,1.5856520176938158,-0.012922667316757744,-9.461243292544316e-19,0.09405371594543206,-0.006063446697890501,2.6109351860419876e-18,0.08761501275415988,2.2678972934592023,0.013091580292472078,-1.5524075789028888e-18,0.05690092348599767,-0.027776080599854935,1.0056283154807309e-17,0.11563823811041683
0.4825722169041051,0.877669107481182,1.357516236337716,0.6018082986452066,-0.004685271336257549,-7.750106644271351e-18,0.024509336965436942,-0.006675556368802185,6.860232100400354e-19,0.06341470598728324,1.5673841067213157,-0.01297381966255331,2.3595476236011028e-18,0.0934569899118814,-0.005777829585746845,5.288726565746546e-18,0.08748168805837597,2.2203676438392415,0.013540628579887106,1.133372356301646e-18,0.0601067750262818,-0.02882601524243028,7.495721203355479e-18,0.11167672952038792
0.4932710175122474,0.897127349070613,1.3876128623475368,0.5895759304242556,-0.004476273284108502,-3.571015629797126e-18,0.022457814280486408,-0.006697159374099594,2.0969397493900563e-18,0.06348879224883314,1.5517138665300088,-0.013040279813260728,1.7857054022260226e-18,0.09288652652874327,-0.0054880835828599464,5.6995920155889956e-18,0.08747201136417986,2.1769030094056414,0.013764190897035383,2.2139902347428158e-18,0.06346735991147183,-0.02989384092852107,2.7407838303375895e-18,0.107695053424844
0.5039698181203897,0.916585590660044,1.4177094883573578,0.5803278836793201,-0.004296169177424096,-7.87005376476395e-19,0.021062627652846094,-0.006719879144334191,1.3566019938169324e-18,0.06356952286909352,1.5394146382709772,-0.013131204982901988,-2.80191056812993e-19,0.09237362262676872,-0.005194021548784402,4.573393697876468e-18,0.0875787776119903,2.1389681595416925,0.013719247233774677,-1.0194125078318009e-18,0.0669893370030106,-0.030953942614150083,7.196430094291566e-18,0.10366649709627915
0.514668618728532,0.936043832249475,1.4478061143671785,0.5741554846080614,-0.004147405799592161,-7.669914119406439e-19,0.02033596810152877,-0.0067434754143283464,2.1069918741789922e-18,0.06365425049903732,1.5310895612876116,-0.013254223268079667,-5.339610990723399e-19,0.0919422165862071,-0.004895515125687684,1.21510479646511e-18,0.08779256356021037,2.107115701117951,0.013369163954457678,1.4434300561680838e-19,0.07069281570405157,-0.03197484989293304,7.52804055437176e-18,0.09956744707704791
0.5253674193366744,0.9555020738389063,1.4779027403769998,0.571099103198382,-0.004031859173371069,-2.062352650262631e-18,0.020279070897482227,-0.006767701734426218,3.661370225898759e-18,0.06374041787253383,1.5271406018050444,-0.013414910828514945,4.239795844961171e-18,0.09160743430487546,-0.004592564619995489,-3.102196600354651e-19,0.08810234548886833,2.0809983630037636,0.0126896257649428,4.180417497737839e-18,0.07460687447351051,-0.032923277164070154,8.352399688063982e-18,0.09538768202264913
0.5360662199448168,0.9749603154283375,1.507999366386821,0.5711470648666123,-0.003950802051992626,5.939186215514619e-20,0.020882089548007982,-0.006792309189931264,1.747205142613389e-18,0.0638255889085343,1.5277443266731427,-0.013616313252791074,4.63713286896046e-18,0.09137442004024407,-0.004285357619969808,-2.6197607790649865e-18,0.08849618619763844,2.059543733964921,0.011674022784209419,9.80469056900544e-19,0.07876341402912597,-0.033769261219074795,1.0357444008125402e-17,0.09113955077854162
0.5467650205529592,0.9944185570177685,1.538095992396642,0.5742355288264858,-0.003904882225440297,-4.596858521240113e-18,0.02212418035970195,-0.00681705016899926,-1.2589533103164114e-18,0.06390747878979246,1.5328374316195006,-0.013858549526103062,3.876138094448581e-18,0.09123757856189237,-0.003974313595471329,-2.1177182915017269e-19,0.08896198115542484,2.041295648420751,0.010336800149134046,2.329683320446326e-18,0.08318974844927879,-0.034491425436361536,9.512143151587077e-18,0.08686420039463386
0.5574638211611015,1.0138767986071995,1.5681926184064627,0.5802494002257249,-0.0038941127844540338,-4.0443000065458685e-18,0.023973809422831827,-0.006841682104703703,-6.0538589441487465e-19,0.0639839822188746,1.5421149477180163,-0.014138541947940458,4.176651632292346e-18,0.09118035907148676,-0.003660112004810477,-1.5806983226137447e-18,0.08948823580887927,2.024869908284116,0.008713498999001725,-2.1836005643718436e-19,0.08790115822033384,-0.03508100709930564,5.156955435464314e-18,0.08263305617041568
0.5681626217692437,1.0333350401966306,1.5982892444162835,0.5890243106709101,-0.003917875160391507,-4.0701309525717533e-19,0.02638928664111209,-0.006865971106707225,1.1223379354931864e-18,0.06405319903678966,1.555043310808019,-0.0144499132217543,5.193875900227259e-18,0.09117568705172131,-0.0033437022933149843,-1.5387456767408389e-19,0.09006482838151694,2.0094203397629244,0.006857073003821112,1.6168783921329099e-18,0.09289510421610553,-0.03554340287943192,1.0993205521988404e-17,0.07854373995345601
0.5788614223773861,1.0527932817860617,1.6283858704261047,0.6003496649489817,-0.0039749353666605185,-1.817764606652247e-18,0.02931952339309741,-0.006889695391812967,2.5054331565005745e-18,0.0641134564167199,1.5708891083701177,-0.014783081470373539,3.31486593406945e-18,0.09118709704146574,-0.0030262956321004415,-2.2655168501153443e-19,0.09068369936139174,1.9949956924748147,0.0048312322780438705,4.270576198830604e-18,0.09814857056282243,-0.03589668342323591,3.168278869447502e-18,0.07471121472353436
0.5895602229855286,1.072251523375493,1.6584824964359262,0.6139727125442263,-0.004063473426636453,-1.2185191507238826e-18,0.032705001999913504,-0.0069126484211849215,3.4084669726069595e-18,0.0641633269158495,1.588762501306335,-0.01512556565737219,5.613398036997329e-18,0.09117054383627528,-0.002709340148073106,-5.610833887020969e-19,0.09133940423343839,1.9827016352503364,0.002702464798644131,2.1207089768569962e-18,0.10361910667350381,-0.036167500977361905,1.337369594835905e-17,0.07125635642005353
0.6002590235936709,1.0917097649649241,1.688579122445747,0.6296035632436111,-0.004181125508213663,-1.6741274368156302e-18,0.03647893688917462,-0.0069346416554716085,3.606036269700528e-18,0.06420164177988993,1.6076723838313591,-0.015462490445511264,5.178710509085267e-18,0.09107678507595697,-0.0023944834023326227,-1.9443964414547457e-18,0.09202947223187848,1.9746479859428436,0.0005325690107645163,2.464615680620966e-18,0.10924902708083678,-0.03638557538614484,2.334117266471029e-18,0.06829464275618118
0.6109578242018132,1.111168006554355,1.7186757484555677,0.646921029138991,-0.004325037823789798,-1.4337718097844866e-18,0.040568599701933716,-0.00695550684735531,4.960381607736994e-18,0.06422749904209647,1.6265886961366076,-0.015777255223776463,5.714494911581199e-18,0.09085415191369246,-0.002083527557498227,-9.116325176345687e-19,0.09275453083721169,1.9737243462803933,-0.0016269989624485067,3.458594619674142e-18,0.11497144821747167,-0.03657816043025764,2.9909365693018434e-18,0.06592706802302685
0.6216566248099555,1.130626248143786,1.7487723744653887,0.6655791430009821,-0.004491930924631392,2.120188348572707e-18,0.04489677407364146,-0.006975097803748831,-4.122344702267558e-19,0.06424026613318139,1.6445063076858422,-0.016052311844539827,3.019138240581279e-18,0.0904514731732078,-0.001778383637418744,-4.743214865284013e-18,0.09351818055599576,1.9832798555311355,-0.0037385115377700446,-1.1514697581154849e-18,0.12071666646870215,-0.03676558653169655,1.0952440022178522e-18,0.06423421360889557
0.632355425418098,1.1500844897332172,1.77886900047521,0.6852141773468836,-0.004678172646551043,1.1538016797923045e-18,0.04938330084302164,-0.006993291566213169,-5.811100133921408e-19,0.06423957691012762,1.6605047632762788,-0.01626998372435519,1.207191197059706e-18,0.08982090326679354,-0.001481031277347238,-4.12991675399255e-18,0.09432663226790738,2.0067799406643942,-0.005779350172851685,3.2332513691101122e-18,0.1264177083944247,-0.03695843179707285,8.679812554339201e-18,0.063273292823168
