freqs,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5
6.0,0.0015842564599046522,0.0015601736885638075,0.0015444944119502775,0.0015245632599485512,0.0015002495608674303,0.0014721222763220377,0.0014406658333530624,0.001406265991659864,0.0013692516551547635,0.0013299237258808372,0.0012885711072516857
8.0,0.0048870857034871516,0.0047731617504011385,0.004678483634007539,0.004564050361505001,0.004430411392095354,0.00428041002409538,0.004116709019140214,0.003941730616492576,0.003757770049761818,0.0035670671468063103,0.0033718368374593094
10.0,0.011567244048986148,0.011177940430311615,0.010816868516423193,0.010393300717568903,0.009913055905579476,0.009387854182589394,0.00882921755083521,0.008248202142079936,0.007655543968570615,0.007061701742091416,0.006476802423834128
12.0,0.023100401375314553,0.02203399378984021,0.02099083077580834,0.0197977684730969,0.018481809237232964,0.017082703768723,0.01563987520623749,0.014191284744764379,0.01277315268276348,0.011419500154180482,0.010161543652754138
14.0,0.04095042705740081,0.03846312011448339,0.03597052956806387,0.033192134930671094,0.030217190865119335,0.02715806478633382,0.024124279794279908,0.021218455102399888,0.018533987522705506,0.016152679808340068,0.014142453347287531
16.0,0.06642545529806564,0.06129392514295061,0.05611660412399516,0.05050631311246896,0.04470080788790609,0.03897067783794137,0.03356997558629537,0.028724268251166724,0.02462263119088423,0.021410862806189514,0.01918635055146654
18.0,0.10055092464300296,0.09094499735573439,0.08130251774151678,0.07118429110804692,0.06113034424239137,0.05170695488973116,0.04341578132175299,0.03666478144578287,0.03174924108246021,0.02883924894521343,0.027974523771258232
20.0,0.1439710712360222,0.12736229835795213,0.11092465282168681,0.09430787789241984,0.0785915801434556,0.064820336791881,0.05384312018941212,0.04625469851405716,0.042363850740640585,0.04218357536964901,0.04544394120497325
22.0,0.1968872740625809,0.17001952893570274,0.14400372600501515,0.1188342062437944,0.09644760228932617,0.07855373664484114,0.06636801163639619,0.06051628949755108,0.06100737912061154,0.06726462351029089,0.07821206022593283
24.0,0.2590380518687749,0.21798242382104505,0.1793670155768722,0.14391410634373888,0.1147762412911867,0.09442798721082878,0.08425555955383199,0.08444752315525102,0.09404100456895637,0.1110994421483871,0.13299479952686968
26.0,0.3297216191432656,0.270029969633246,0.21588835672191733,0.16924236960520841,0.1347705594469897,0.11556869685532203,0.11259343387116051,0.12464083445366854,0.14864500539963685,0.18021942091347407,0.21434677025156265
28.0,0.4078579776285543,0.32481848920645745,0.25275401670165853,0.19538322352089232,0.1590159366980845,0.14675957577170073,0.1579132646594683,0.1883028038031752,0.23119379208011995,0.2785578022339512,0.32244503922027923
30.0,0.49208390215580916,0.38106946669154823,0.28971877679127694,0.22401532524475487,0.19156883651196066,0.19414549724703073,0.22733169547354473,0.28178227449639265,0.34535091297636034,0.40554886504122356,0.45182252233557657
32.0,0.5808713024897378,0.4377596764657068,0.3273178270195206,0.2580481148927577,0.2377826962196182,0.26455951204342926,0.3272901140168512,0.40888621960047467,0.49041744655347597,0.5551696973998401,0.5917818627836666
34.0,0.6726576920987524,0.4942927751469038,0.3670050146015707,0.3015723202088747,0.30385348668704987,0.3645150098947192,0.4620949657218449,0.5694049894973081,0.6605161865416022,0.7164607530868146,0.7286793192156137
36.0,0.7659770593391867,0.5506344217553658,0.41119441693621317,0.3596199560513799,0.39609355833609144,0.49898783474784236,0.6325741278643052,0.7583125325489185,0.8450259583565042,0.8756021157850455,0.8495762334409069
38.0,0.8595802076378308,0.6073970652385519,0.4631884001556983,0.43772466767930057,0.519992235628768,0.670203488994307,0.8352198828993531,0.9659886183450463,1.0303122007920744,1.019085583652429,0.9462402835241213
40.0,0.9525352298003463,0.6658645812965631,0.5269811190709214,0.541296187321484,0.6791857098430916,0.8767111434069266,1.06212907056437,1.1795301120448531,1.202378811568226,1.1371621182329563,1.0183329277712279
42.0,1.0443007175875718,0.727950248692122,0.6069337562734897,0.674857665685495,0.8745242217967132,1.1130228306809165,1.3018571127562562,1.3848804965016275,1.349792581740634,1.2266876067236216,1.0747830424103844
44.0,1.1347661978901624,0.7960843003949799,0.7073301433803177,0.8412411237506484,1.1034615456971586,1.36998884036037,1.541033117104325,1.569270688537387,1.4662095519246416,1.2926550622650181,1.1326709234472172
46.0,1.2242560205242057,0.8730305387578018,0.8318418483566602,1.040882947352786,1.359964373619435,1.6358839642481149,1.7663587869804367,1.723432791310532,1.5519950559469762,1.3479270505990464,1.213442041756861
48.0,1.3134946939905932,0.9616368555441578,0.9829601779543266,1.2713854937709117,1.6350303925956553,1.8979694051392721,1.9665405614207094,1.8431915500624898,1.6146206242587449,1.4109354713998536,1.3370795359665288
50.0,1.40353385952834,1.0645332981724656,1.161482596921989,1.527487187966615,1.9177396083027771,2.1441695812570636,2.133797220377252,1.9302287655330579,1.6676578427771542,1.50153535370624,1.515887066197674
52.0,1.4956440791744412,1.1838036867084327,1.3661599869688228,1.8015015062661095,2.1966102671273044,2.364516061441103,2.264763043358265,1.991942099976704,1.7283414531029075,1.6358740326876382,1.7501439489172774
54.0,1.5911785211087097,1.320670646944021,1.5936036858690992,2.0841644675922915,2.460958584691782,2.552137208365321,2.3607610256925113,2.040371418140975,1.8139821854627791,1.8218100043733816,2.0273660326412224
56.0,1.691420176745614,1.4752447219567353,1.838508487494842,2.365717407840093,2.7019980565646473,2.703731777913543,2.427492063629037,2.0902303948341823,1.9379862479697643,2.056519698186755,2.325320470700516
58.0,1.79742867770944,1.6463899006288965,2.0941763144134344,2.6369960893901916,2.9135287648299353,2.819581845407746,2.474190500859027,2.156256893534326,2.1066284274869145,2.3271310820102737,2.6173784238352202
60.0,1.909905918245041,1.831745503245347,2.353248640223125,2.8903197320410037,3.0921969867981423,2.9032050939252625,2.5122988268990585,2.2503769664806987,2.31764744595693,2.6139288219558523,2.878281028788095
62.0,2.0291001820402914,2.027917392844391,2.608504197484555,3.120055750154634,3.2373976970697704,2.960736344700547,2.553775259692272,2.3794025529896285,2.5610662645360756,2.8947618127124435,3.0889309125016173
64.0,2.1547652467988514,2.230815925051399,2.8535721821471207,3.3228351538274343,3.3509287131342167,3.0001035491102996,2.6092733464057556,2.543932489648564,2.821752770332598,3.1492486169488214,3.239600781666832
66.0,2.2861837312078053,2.4360850303454757,3.0834487684487297,3.497470653002579,3.43649761687588,3.030059390843962,2.6865542347868736,2.7387329579169144,3.0826911608512546,3.361956179625062,3.331334527015975
68.0,2.422253706850396,2.639547763721931,3.294766205143851,3.6446671284191505,3.4991562420963778,3.0591576474105278,2.7895051974644085,2.9543339711296617,3.3279819504304164,3.524324711270341,3.375337246991857
70.0,2.5616264645150637,2.8375946405545283,3.4858235605548655,3.7666166945470376,3.5447138483197755,3.0948061658808648,2.9179863384446043,3.1792091535092504,3.5450183889751212,3.6353805703019915,3.390269251851182
72.0,2.702874051645398,3.0274600751902216,3.6564286659584044,3.8665532282756003,3.5791691760924316,3.142549830223246,3.068466295760782,3.401876916739137,3.7257233761412976,3.7012840377504945,3.3978885086749044
74.0,2.844660176171807,3.207360893147995,3.8076173259150736,3.948318759756236,3.6082018943431824,3.2057068628045666,3.23517265402863,3.612492753318151,3.8669592173404492,3.733762477915289,3.4181991149848785
76.0,2.9858884357951334,3.376499250542808,3.941313665961653,4.015975347789049,3.636766504546648,3.2853993830106725,3.411386453445967,3.8037924519063737,3.9702603674307664,3.7476565791213137,3.465567755768951
78.0,3.125807102465184,3.534953236141149,4.059983364501837,4.073483480954645,3.6688263515190025,3.380917313950467,3.5905671224219917,3.9714454784483224,4.041015461850469,3.758095814860943,3.5468308343570087
80.0,3.264058121139011,3.6834894480063913,4.166316860979553,4.124460012886399,3.7072468984752445,3.49027886849535,3.767134910995404,4.113955959116136,4.087241149129506,3.777989670149852,3.661524246811056
82.0,3.4006673511367183,3.8233342081320982,4.2629665141919295,4.172022065673872,3.7538391229463244,3.6108292643232165,3.936877754617128,4.232251595277618,4.118156639327544,3.8164032798961562,3.803622603704959
84.0,3.5359815016146916,3.95593680515595,4.352351209303117,4.218715835676299,3.8095155769478874,3.739749622416284,4.097040593260162,4.32908368463486,4.142822481473514,3.878031620978346,3.963914225754841
86.0,3.6705635855778502,4.082752126612874,4.436533530564941,4.266520320503138,3.8745038845575457,3.874406095475757,4.2461929676755386,4.408350682021211,4.169085130704303,3.9636089738722093,4.132283220240455
88.0,3.80506272123822,4.205063121827936,4.517167398736167,4.3169071064626126,3.9485608744773213,4.012528102657808,4.383972858297633,4.474449686559591,4.202962157685282,4.070874165707746,4.299467640481846
90.0,3.9400759205953917,4.32385651260034,4.595507520451255,4.370930978174232,4.031143883398772,4.152247066456577,4.510789678810894,4.53174031991664,4.24846285647107,4.19569691755079,4.458135852064947
92.0,4.076019437365221,4.439758186271329,4.672466318230543,4.429324378531872,4.12151776167063,4.292048273131968,4.627547351255256,4.584167985260411,4.307731592879437,4.333084098934126,4.6033181358226924
94.0,4.213025523165005,4.553027793470909,4.748699937780846,4.492572451653988,4.218799171903941,4.430691035138437,4.73542319116689,4.635048103829678,4.3813623560661386,4.477932302069452,4.732349112835588
96.0,4.350877162431892,4.663605508257768,4.824703291418799,4.560953716734688,4.321957806608144,4.567141549688111,4.835712299301793,4.686976935229081,4.468756800134581,4.625512640054454,4.8445239499965655
98.0,4.488988633818625,4.771198308455725,4.900895368545296,4.6345423194010245,4.429803711622015,4.700544256842364,4.929724450701288,4.741820798538725,4.568453908382738,4.771740904301531,4.940654501870707
100.0,4.626433896745066,4.875389288964329,4.977680090089639,4.713178786471177,4.540990083890677,4.830236355740737,5.018706445379149,4.800745090823813,4.6784141523892755,4.9133025353520186,5.022652674861348
102.0,4.76201848302486,4.975752086291547,5.055474062831176,4.796424946735387,4.654052882310276,4.955791371906443,5.103761459590152,4.8642677859169545,4.796272955670342,5.047683695857446,5.093200621839725
104.0,4.894384749359971,5.071953703296808,5.13469957068806,4.883523467864611,4.767495110646147,5.077065385156556,5.185748395852543,4.932344480438958,4.91958131760838,5.173131137655193,5.155516686066613
106.0,5.022136074509069,5.163832566151709,5.2157477912902115,4.973382462672538,4.879908491235212,5.1942161446992134,5.2651647006764115,5.0045010524410944,5.046032939395846,5.288547562493784,5.213197362226705
