dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z
0.13201450151057403,15.71328299517128,-53.15222075700385,4.4687128606885e-09,-1.439060673641186e-16,53.152220778190376,-6.818927819094345e-09,-1.439074434238445e-16
0.1342394650191792,15.983039942890027,-51.803835920267865,-3.3546744230026456e-09,-1.175463992364899e-16,51.80383589624061,-2.2921411280145376e-09,-1.17555826967702e-16
0.1364644285277844,16.24607687096486,-50.58536079059746,-3.5878946426865533e-09,-9.659592403386923e-17,50.585360803863296,3.515223835517889e-08,-9.657435766960712e-17
0.13868939203638958,16.503003557746975,-49.474427906514215,2.1790425291173178e-11,-7.96965151691647e-17,49.47442794700456,-5.263196430935139e-09,-7.968014377918502e-17
0.14091435554499473,16.754332921549754,-48.45392744484684,4.551712647698084e-09,-6.587755942355523e-17,48.45392748063076,2.549830294917389e-08,-6.583650290931725e-17
0.14313931905359992,17.000503169724883,-47.51048930411305,1.4927856021373222e-09,-5.4446850757410453e-17,47.510489274457804,3.607087956181228e-09,-5.4488759551636964e-17
0.14536428256220513,17.241893743062047,-46.63347282661807,3.144859196966216e-11,-4.489129459177026e-17,46.633472802801755,2.0176583960192035e-08,-4.48497297886738e-17
0.14758924607081028,17.478837038056255,-45.814273974924426,-6.671205983746919e-11,-3.6811251028139924e-17,45.814273958445845,-5.017417131673471e-09,-3.680040885962832e-17
0.14981420957941546,17.711627202399402,-45.045837765654355,-3.4447873850562797e-10,-2.995401508686906e-17,45.04583785538853,2.9308200525885666e-09,-2.997306607142408e-17
0.15203917308802065,17.94052686612495,-44.32230750653386,-1.1827922317705417e-09,-2.4059725094464408e-17,44.32230745924608,-2.8174152687993578e-08,-2.4092700394437843e-17
0.15426413659662583,18.165772360441263,-43.638767525339674,-5.17940145720029e-10,-1.8956791055016522e-17,43.638767480867145,2.0280999609774527e-08,-1.8953959791717552e-17
0.156489100105231,18.387577860188237,-42.99105089188381,-7.254465162147288e-10,-1.4510419405208515e-17,42.991050897128744,7.10528567018187e-10,-1.4513897280891038e-17
