dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z
0.13086163141993956,23.661105050027157,0.0,0.0,-67.49178612403796,0.0,0.0,67.49178612403796
0.1630991411792661,24.72508693314531,0.0,0.0,-50.39512703361403,0.0,0.0,50.39512703361402
0.19533665093859262,24.406529281812553,0.0,0.0,-39.800733470117905,0.0,0.0,39.80073347011791
0.22757416069791914,23.4621780778056,0.0,0.0,-32.86614513947923,0.0,0.0,32.86614513947922
0.2598116704572457,22.223358864094806,0.0,0.0,-28.0627306558812,0.0,0.0,28.062730655881197
0.2920491802165722,20.84886753325301,0.0,0.0,-24.55989400098699,0.0,0.0,24.559894000986983
0.3242866899758987,19.422455537596793,0.0,0.0,-21.88929370577028,0.0,0.0,21.88929370577027
0.3565241997352252,17.9926289899422,0.0,0.0,-19.77610080497352,0.0,0.0,19.77610080497352
0.3887617094945518,16.58971459906075,0.0,0.0,-18.05277435228118,0.0,0.0,18.05277435228118
0.42099921925387823,15.2333645770168,0.0,0.0,-16.613160214310792,0.0,0.0,16.613160214310795
0.4532367290132049,13.935773240776612,0.0,0.0,-15.386787764170938,0.0,0.0,15.386787764170943
0.4854742387725314,12.702864988989203,0.0,0.0,-14.323602110485272,0.0,0.0,14.32360211048527
0.5177117485318579,11.53453469875029,0.0,0.0,-13.384268092514356,0.0,0.0,13.384268092514358
0.5499492582911844,10.424603577068279,0.0,0.0,-12.533637527726826,0.0,0.0,12.533637527726835
0.5821867680505108,9.361097794427875,0.0,0.0,-11.73637434011786,0.0,0.0,11.73637434011786
0.6144242778098375,8.32756800674553,0.0,0.0,-10.954710990863083,0.0,0.0,10.954710990863079
0.6466617875691639,7.306224320796359,0.0,0.0,-10.149036353442376,0.0,0.0,10.149036353442378
0.6788992973284905,6.283299411941205,0.0,0.0,-9.282235186086677,0.0,0.0,9.282235186086671
0.711136807087817,5.255879166608396,0.0,0.0,-8.327811023923676,0.0,0.0,8.327811023923678
0.7433743168471436,4.237590235136107,0.0,0.0,-7.279494277125457,0.0,0.0,7.2794942771254565
0.77561182660647,3.259359393827235,0.0,0.0,-6.157407614952332,0.0,0.0,6.157407614952332
0.8078493363657966,2.3629683984535004,0.0,0.0,-5.0057992663965285,0.0,0.0,5.0057992663965285
0.8400868461251232,1.5894029623579131,0.0,0.0,-3.881668411678938,0.0,0.0,3.8816684116789384
0.8723243558844496,0.9676368223914315,0.0,0.0,-2.8395010368094,0.0,0.0,2.839501036809398
0.904561865643776,0.5089183501133965,0.0,0.0,-1.919392809873272,0.0,0.0,1.9193928098732713
0.9367993754031027,0.20760928458096936,0.0,0.0,-1.1425236849848712,0.0,0.0,1.1425236849848706
0.9690368851624291,0.0461000083155077,0.0,0.0,-0.5131027610206368,0.0,0.0,0.5131027610206367
1.0012743949217557,0.0005762333129443678,0.0,0.0,-0.023463301203741384,0.0,0.0,0.02346330120374139
1.0335119046810821,0.045623710521578334,0.0,0.0,0.3406353186170963,0.0,0.0,-0.34063531861709645
1.065749414440409,0.1571102480053602,0.0,0.0,0.5959631988612244,0.0,0.0,-0.5959631988612242
1.0979869241997353,0.3136181946878479,0.0,0.0,0.759294648110931,0.0,0.0,-0.759294648110931
1.1302244339590617,0.49693254043262186,0.0,0.0,0.8460965635198348,0.0,0.0,-0.8460965635198352
1.1624619437183883,0.6920170015725782,0.0,0.0,0.8700076562730915,0.0,0.0,-0.8700076562730912
1.1946994534777147,0.886760077955828,0.0,0.0,0.842763416810851,0.0,0.0,-0.8427634168108505
1.2269369632370415,1.0716453183068058,0.0,0.0,0.7743397286716105,0.0,0.0,-0.7743397286716106
1.2591744729963679,1.239417247032346,0.0,0.0,0.6731852753820162,0.0,0.0,-0.6731852753820167
1.2914119827556945,1.3847689297459662,0.0,0.0,0.5464774858658004,0.0,0.0,-0.5464774858658006
1.323649492515021,1.504055782608823,0.0,0.0,0.40037454404163686,0.0,0.0,-0.40037454404163697
1.3558870022743474,1.5950324818213368,0.0,0.0,0.2402557317876539,0.0,0.0,-0.24025573178765444
1.388124512033674,1.6566091286611537,0.0,0.0,0.07095096777626902,0.0,0.0,-0.07095096777626898
1.4203620217930009,1.6886255497159708,0.0,0.0,-0.10303790700885176,0.0,0.0,0.10303790700885182
1.4525995315523272,1.691646902672515,0.0,0.0,-0.27732461623661814,0.0,0.0,0.27732461623661825
1.4848370413116538,1.666788569197355,0.0,0.0,-0.44744220571448684,0.0,0.0,0.44744220571448684
1.5170745510709802,1.6155826960065207,0.0,0.0,-0.6086810352435251,0.0,0.0,0.6086810352435252
1.549312060830307,1.539901279091367,0.0,0.0,-0.7559918805632443,0.0,0.0,0.7559918805632443
1.5815495705896332,1.441949163096985,0.0,0.0,-0.8839974266883079,0.0,0.0,0.8839974266883079
1.6137870803489598,1.3243319158087954,0.0,0.0,-0.987161242182303,0.0,0.0,0.987161242182303
1.6460245901082864,1.190185962760064,0.0,0.0,-1.0601532112903758,0.0,0.0,1.060153211290376
1.6782620998676125,1.043332416157473,0.0,0.0,-1.0984146918223612,0.0,0.0,1.0984146918223612
1.7104996096269394,0.8883886509841533,0.0,0.0,-1.0988626041848855,0.0,0.0,1.098862604184886
1.742737119386266,0.7307570102667945,0.0,0.0,-1.060593130996776,0.0,0.0,1.0605931309967753
1.7749746291455926,0.5764245643022583,0.0,0.0,-0.9853874926146626,0.0,0.0,0.985387492614663
1.8072121389049187,0.43155881062963436,0.0,0.0,-0.8778279413082384,0.0,0.0,0.8778279413082384
1.8394496486642458,0.3019578278772226,0.0,0.0,-0.7449243449590416,0.0,0.0,0.7449243449590421
1.8716871584235724,0.19247598263969737,0.0,0.0,-0.59530455231172,0.0,0.0,0.5953045523117204
1.9039246681828985,0.10656350628502988,0.0,0.0,-0.43816496732660326,0.0,0.0,0.43816496732660337
1.9361621779422251,0.04601992765148295,0.0,0.0,-0.28224036347052883,0.0,0.0,0.28224036347052883
1.9683996877015515,0.010989274129185381,0.0,0.0,-0.13501065870539472,0.0,0.0,0.13501065870539466
2.000637197460878,0.000156229849026989,0.0,0.0,-0.0022526095455849817,0.0,0.0,0.0022526095455849826
2.0328747072202047,0.011064288125134773,0.0,0.0,0.11207196327350635,0.0,0.0,-0.11207196327350638
2.0651122169795313,0.04047421659312508,0.0,0.0,0.20567634944571248,0.0,0.0,-0.2056763494457125
2.0973497267388574,0.08470168685230152,0.0,0.0,0.27766692884934274,0.0,0.0,-0.2776669288493428
2.1295872364981845,0.1399003508115691,0.0,0.0,0.32821444758128215,0.0,0.0,-0.32821444758128226
2.161824746257511,0.20227963038328856,0.0,0.0,0.3582433663760025,0.0,0.0,-0.3582433663760025
2.1940622560168372,0.2682608358979671,0.0,0.0,0.3691732086820047,0.0,0.0,-0.369173208682005
2.226299765776164,0.3345816876364841,0.0,0.0,0.36272289311237593,0.0,0.0,-0.3627228931123761
2.2585372755354904,0.3983605622784269,0.0,0.0,0.3407753742928556,0.0,0.0,-0.3407753742928556
2.290774785294817,0.45713045630210164,0.0,0.0,0.3052936037228382,0.0,0.0,-0.30529360372283815
2.323012295054143,0.5088505754757895,0.0,0.0,0.25827710997930026,0.0,0.0,-0.2582771099793004
2.35524980481347,0.551901606124795,0.0,0.0,0.20174904333011573,0.0,0.0,-0.20174904333011584
