dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z
0.13086163141993956,21.334706581076205,0.0,0.0,-67.87980131860311,0.0,0.0,67.87980131615082
0.13306716453375877,21.3933883245098,0.0,0.0,-65.26889671816613,0.0,0.0,65.2688967236806
0.135272697647578,21.43459197215026,0.0,0.0,-62.899068835944576,0.0,0.0,62.89906883857698
0.1374782307613972,21.459735476606404,0.0,0.0,-60.73217813684725,0.0,0.0,60.73217813562464
0.13968376387521642,21.470057718076756,0.0,0.0,-58.73883590833422,0.0,0.0,58.738835910437345
0.1418892969890356,21.46665400540669,0.0,0.0,-56.89589216025287,0.0,0.0,56.895892164967066
0.14409483010285484,21.450502128012644,0.0,0.0,-55.18476193467577,0.0,0.0,55.18476193084198
0.14630036321667403,21.422481968775287,0.0,0.0,-53.59027646996474,0.0,0.0,53.590276475140534
0.14850589633049324,21.38339060489944,0.0,0.0,-52.09987412982823,0.0,0.0,52.09987413617657
0.15071142944431243,21.333954169504146,0.0,0.0,-50.70301770304114,0.0,0.0,50.70301769964967
0.15291696255813164,21.274837335265076,0.0,0.0,-49.390766372617485,0.0,0.0,49.39076638338358
0.15512249567195086,21.206651012047764,0.0,0.0,-48.15545570133225,0.0,0.0,48.15545570191847
0.15732802878577004,21.129958696618154,0.0,0.0,-46.990454653092726,0.0,0.0,46.99045463327609
0.15953356189958925,21.045281763757686,0.0,0.0,-45.88997838800482,0.0,0.0,45.889978364806915
0.16173909501340847,20.953103936251697,0.0,0.0,-44.848942215716626,0.0,0.0,44.84894221075536
0.16394462812722768,20.85387509370946,0.0,0.0,-43.86284628899435,0.0,0.0,43.86284630550936
0.16615016124104687,20.74801455225965,0.0,0.0,-42.92768358017823,0.0,0.0,42.927683554930915
0.16835569435486608,20.635913909572885,0.0,0.0,-42.03986568840355,0.0,0.0,42.03986570441377
0.17056122746868527,20.51793953158331,0.0,0.0,-41.19616250633038,0.0,0.0,41.19616252848341
0.17276676058250448,20.394434748364656,0.0,0.0,-40.39365272438601,0.0,0.0,40.39365269237559
0.17497229369632372,20.26572178505503,0.0,0.0,-39.62968285100767,0.0,0.0,39.62968283872723
0.1771778268101429,20.132103492224793,0.0,0.0,-38.901833095956995,0.0,0.0,38.90183306807326
0.17938335992396212,19.993864884490108,0.0,0.0,-38.20788869840247,0.0,0.0,38.20788870164895
0.1815888930377813,19.851274538502967,0.0,0.0,-37.54581579985363,0.0,0.0,37.545815800548716
0.18379442615160052,19.70458583024658,0.0,0.0,-36.91374081800499,0.0,0.0,36.91374081932354
0.18599995926541973,19.554038076669773,0.0,0.0,-36.309932895779575,0.0,0.0,36.30993289567498
0.18820549237923895,19.39985755797943,0.0,0.0,-35.732788753844126,0.0,0.0,35.73278875402313
0.19041102549305813,19.24225845553261,0.0,0.0,-35.18081966218071,0.0,0.0,35.18081966209695
0.19261655860687735,19.081443704032566,0.0,0.0,-34.652640060807265,0.0,0.0,34.6526400608508
0.19482209172069656,18.917605773107276,0.0,0.0,-34.14695767055339,0.0,0.0,34.14695767066443
0.19702762483451575,18.75092738304484,0.0,0.0,-33.66256480843297,0.0,0.0,33.6625648086751
0.199233157948335,18.581582162115946,0.0,0.0,-33.198330746747445,0.0,0.0,33.19833074669569
0.20143869106215415,18.40973525151912,0.0,0.0,-32.75319495843161,0.0,0.0,32.753194958487704
0.2036442241759734,18.235543862451898,0.0,0.0,-32.32616112796189,0.0,0.0,32.3261611281304
