dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z
0.13086163141993956,24.702305317969746,-85.84504552266992,3.5352221632589173e-09,-2.831182909429695e-16,85.84504555505788,8.407708113541865e-10,-2.83098495189488e-16
0.13306716453375877,24.924079532835968,-82.96674080865282,-2.26433248067481e-09,-2.363527696012627e-16,82.96674071679648,-2.2043867379143568e-09,-2.363507717797e-16
0.135272697647578,25.12990539089015,-80.33771413480906,-2.960442367780283e-09,-1.9929953779008517e-16,80.33771413458301,-2.8251245142570833e-09,-1.9928893531624403e-16
0.1374782307613972,25.321172247084238,-77.91718190452191,-4.457134188457531e-09,-1.6955402215302434e-16,77.91718184948755,-7.766037955388621e-09,-1.695383506132785e-16
0.13968376387521642,25.499084652201905,-75.67385362664108,5.57808243952331e-11,-1.4536448137743944e-16,75.6738536227272,-2.393378532559503e-09,-1.4533879563258493e-16
0.1418892969890356,25.664699890461232,-73.58319483632687,-1.3826678193583297e-09,-1.2548989648191198e-16,73.58319486333058,-6.357884642430089e-09,-1.255050523631402e-16
0.14409483010285484,25.81895537366224,-71.62560481009254,1.6816544901515095e-09,-1.0901858547543217e-16,71.62560475037475,9.966032166283605e-10,-1.0899438123704386e-16
0.14630036321667403,25.96268924452401,-69.78516717179453,-2.1527908483005788e-09,-9.526229926532054e-17,69.78516726765416,3.985267103724392e-09,-9.528050037977289e-17
0.14850589633049324,26.09665612093303,-68.04877037373794,2.199662745059802e-09,-8.368981983739122e-17,68.04877034653035,2.0417303124165978e-08,-8.363450396382702e-17
0.15071142944431243,26.221539416385234,-66.4054754163039,6.96686119793742e-10,-7.391025289643848e-17,66.40547518194951,-7.453031071598094e-09,-7.382059117065746e-17
0.15291696255813164,26.337961164954965,-64.84605157392691,1.936250021203316e-09,-6.559548708700709e-17,64.84605153582133,-5.8218937297870195e-09,-6.559964062497446e-17
0.15512249567195086,26.446489916890716,-63.362629716504856,-3.705997840656027e-11,-5.849871294309904e-17,63.362629739540516,-2.1603795070282755e-09,-5.850744003249547e-17
0.15732802878577004,26.54764727092732,-61.948439788312285,1.3746172961572346e-09,-5.241747913856047e-17,61.94843977148608,8.608723338646039e-10,-5.240308366280554e-17
0.15953356189958925,26.641913245022135,-60.5976085402921,-4.791334143545957e-10,-4.7194192386530296e-17,60.59760855686356,3.576978237284806e-10,-4.719679601764619e-17
0.16173909501340847,26.729730829134294,-59.305002056533965,-1.0466161899794314e-09,-4.2695896866313577e-17,59.305001950470675,-2.6864419142056643e-09,-4.268964179883838e-17
0.16394462812722768,26.811509824187155,-58.06610179185993,-3.646690058113153e-11,-3.881672259880538e-17,58.066101725508744,-9.683684121591466e-09,-3.882277402295218e-17
0.16615016124104687,26.887630140238443,-56.87690565246924,4.843046513382828e-10,-3.5468494332317627e-17,56.87690564980163,-3.821097761633909e-09,-3.547432630801781e-17
0.16835569435486608,26.958444655458678,-55.73384860512685,1.1597099865021002e-09,-3.257994479596483e-17,55.73384860184068,-2.0336510792302788e-08,-3.258398002284983e-17
0.17056122746868527,27.02428169755541,-54.63373811142427,8.518905635505083e-10,-3.00886685721795e-17,54.633738138701666,1.6117680086249042e-09,-3.0092186644784935e-17
0.17276676058250448,27.085447202090034,-53.57370130934233,-8.309691998349671e-10,-2.7944405544812954e-17,53.573701382984304,-1.0392397977885908e-08,-2.79518792639366e-17
0.17497229369632372,27.142226666016978,-52.551141532236535,7.256039637701613e-10,-2.610532919622323e-17,52.551141530479406,-5.235632151716187e-09,-2.6132099119068217e-17
0.1771778268101429,27.194886832002336,-51.563702077493495,-4.0714051911012276e-10,-2.4534062764930406e-17,51.56370209419511,-9.44381917668101e-09,-2.4520987304934657e-17
0.17938335992396212,27.243677203570634,-50.6092358798259,5.859683759278956e-10,-2.320268829964421e-17,50.609235878872376,-2.807952469635047e-09,-2.3204619119286898e-17
0.1815888930377813,27.288831421676043,-49.68578003783019,1.786195666171384e-09,-2.208295705556226e-17,49.68578004838576,-8.4209270051178e-09,-2.2086106220666627e-17
0.18379442615160052,27.330568492010112,-48.79153423764604,-2.671031355296417e-10,-2.1153660240782692e-17,48.791534260233156,1.399613021871958e-08,-2.1156610014015958e-17
0.18599995926541973,27.369093876993244,-47.92484227698279,9.025903856729476e-10,-2.0395837182822314e-17,47.924842274826474,-2.595644057369182e-08,-2.0396627116911564e-17
0.18820549237923895,27.404600514243434,-47.084176340034915,2.5448029205296553e-11,-1.9794198913920476e-17,47.08417634741606,-1.0395120030991816e-08,-1.9793244813650336e-17
0.19041102549305813,27.437269719490917,-46.26812335492517,6.358458420648657e-10,-1.933370549208885e-17,46.26812335309596,1.6182801730739495e-08,-1.9335998373626847e-17
0.19261655860687735,27.467272023176758,-45.475373263984764,2.497871570711647e-10,-1.9003002786197303e-17,45.47537326914284,6.867248345380522e-09,-1.900647304984107e-17
0.19482209172069656,27.49476792458484,-44.70470880411729,3.2284080398350325e-10,-1.8791309221336365e-17,44.704708802674766,-1.851679619331944e-08,-1.8793557780317744e-17
