dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z,f3x,f3y,f3z
0.12944983818770228,18.252699201904743,-18.366580986903966,2.0098536620426404e-15,0.0,18.36658098690396,5.024634155106601e-16,0.0,-7.696191968165965e-15,-1.1559247756768184e-15,0.0
0.1467985744131744,14.593120558674634,-17.131814898128525,2.5123170775533005e-15,0.0,17.131814898128525,2.0098536620426404e-15,0.0,-4.949612528609285e-15,9.736410181276925e-15,0.0
0.16414731063864652,11.457265919427796,-14.36251433966639,2.5123170775533005e-15,0.0,14.362514339666381,-7.5369512326599e-16,0.0,7.11007666466558e-15,9.157704072865587e-15,0.0
0.18149604686411863,9.306593532098022,-10.88873122822627,2.386701223675635e-15,0.0,10.888731228226266,2.5123170775533005e-16,0.0,-2.8656074209888578e-15,5.47670130162452e-15,0.0
0.19884478308959078,8.149814136168127,-7.351489504900469,2.1982774428591376e-15,0.0,7.351489504900475,8.793109771436551e-16,0.0,3.0114378376689195e-15,-3.594959711304335e-15,0.0
0.21619351931506292,7.816125413522296,-4.116426075739853,-3.76847561632995e-16,0.0,4.116426075739857,0.0,0.0,-3.891296227173112e-15,-5.909399047083678e-16,0.0
0.233542255540535,8.112765690047725,-1.3357897238603562,-3.76847561632995e-16,0.0,1.3357897238603589,-1.2561585387766502e-16,0.0,-3.3605282351622976e-15,-1.3517952756383571e-15,0.0
0.2508909917660071,8.882956791966935,0.9624602436372756,2.5123170775533005e-16,0.0,-0.962460243637275,-1.2561585387766502e-15,0.0,-5.767646173750164e-16,7.479054475760779e-16,0.0
0.2682397279914792,10.01223068997313,2.807975641571884,-7.5369512326599e-16,0.0,-2.8079756415718866,0.0,0.0,-2.798579154209039e-15,2.437778828689688e-15,0.0
0.2855884642169514,11.417195218501407,4.249475413047297,-2.5123170775533005e-16,0.0,-4.2494754130473025,0.0,0.0,-2.0430615137549943e-15,2.8393978502595153e-16,0.0
0.3029372004424235,13.032548156632993,5.336214920888528,-5.024634155106601e-16,0.0,-5.336214920888528,0.0,0.0,-2.0019190483687545e-15,2.0589774098448708e-15,0.0
0.3202859366678956,14.801489819075291,6.1109922017832625,-7.5369512326599e-16,0.0,-6.110992201783264,-1.0049268310213202e-15,0.0,-9.302155379439318e-16,8.213724383382767e-16,0.0
0.33763467289336774,16.670212974530745,6.60903353743076,-1.7586219542873101e-15,0.0,-6.609033537430761,0.0,0.0,-5.754868790182666e-16,1.2857062614847102e-15,0.0
0.35498340911883985,18.585739313741048,6.859542861681291,-1.2561585387766502e-15,0.0,-6.859542861681296,-5.024634155106601e-16,0.0,-5.035669143944624e-16,5.751231903270425e-17,0.0
0.3723321453443119,20.496114917370594,6.888193294966087,-1.0049268310213202e-15,0.0,-6.888193294966087,5.024634155106601e-16,0.0,-7.582041774688988e-17,1.7610548208095057e-16,0.0
0.3896808815697841,22.352044590327864,6.719629928480252,-1.0049268310213202e-15,0.0,-6.7196299284802565,2.5123170775533005e-16,0.0,-1.5523351048482387e-16,1.7294228465533325e-16,0.0
0.4070296177952562,24.109164671453634,6.379456693047383,-1.2561585387766502e-15,0.0,-6.379456693047384,-1.0049268310213202e-15,0.0,2.41272067697695e-16,-4.9434449468622964e-17,0.0
0.4243783540207284,25.73028059463637,5.895415260052466,-5.024634155106601e-16,0.0,-5.895415260052464,-1.0049268310213202e-15,0.0,-2.4482175544550203e-16,-2.9567534301233065e-16,0.0
0.4417270902462005,27.18705018792939,5.297647023174274,-5.024634155106601e-16,0.0,-5.297647023174274,2.5123170775533005e-16,0.0,-9.294293915917839e-17,9.214110910323622e-17,0.0
0.45907582647167255,28.460792659727105,4.618099909126599,-1.0049268310213202e-15,0.0,-4.6180999091266015,0.0,0.0,-3.7808776824619246e-16,-1.807284658222681e-16,0.0
0.4764245626971447,29.54233174261397,3.8892905064270087,-5.024634155106601e-16,0.0,-3.88929050642701,3.76847561632995e-16,0.0,2.5161622918224196e-16,2.9273862874048315e-17,0.0
0.49377329892261673,30.430997061351242,3.142729101513464,-1.2561585387766502e-16,0.0,-3.1427291015134653,0.0,0.0,1.7780046634780563e-16,6.469634548862682e-18,0.0
0.511122035148089,31.133061400444806,2.4073375445071266,-5.024634155106601e-16,0.0,-2.4073375445071257,0.0,0.0,-2.730696334703632e-16,-4.548870032921184e-17,0.0
0.528470771373561,31.65995219504845,1.7081373262341462,-1.884237808164975e-16,0.0,-1.7081373262341466,1.2561585387766502e-16,0.0,1.16959939242937e-16,-1.9695844321533563e-17,0.0
