dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z,f3x,f3y,f3z
0.13348164627363737,55.33761529614598,3.122802824345658,0.0,0.0,-3.122802824345658,-2.3628402793291684e-16,0.0,3.9962252967743237e-16,-2.537680607683574e-16,0.0
0.1507793469537179,56.30663278328549,1.0225014344198602,-6.4978107681552135e-16,0.0,-1.02250143441986,-1.5358461815639593e-15,0.0,-3.447363279929177e-16,-2.928995741997369e-16,0.0
0.16807704763379844,56.311545699439165,-1.2679909199362747,-5.907100698322922e-16,0.0,1.2679909199362782,1.1814201396645844e-15,0.0,-8.016312580150559e-17,-5.542232002941491e-16,0.0
0.185374748313879,55.31887668025161,-3.570882019122394,-2.3628402793291684e-16,0.0,3.570882019122391,8.269940977652089e-16,0.0,1.5784465199476863e-16,-4.800671959397702e-16,0.0
0.20267244899395956,53.36802892629858,-5.758912115671487,9.451361117316673e-16,0.0,5.758912115671487,4.725680558658337e-16,0.0,2.458454755945954e-16,1.26409421808173e-16,0.0
0.2199701496740401,50.5575388637941,-7.719063561181608,9.451361117316673e-16,0.0,7.7190635611816045,-9.451361117316673e-16,0.0,3.919667870247952e-16,-1.7667607890627003e-16,0.0
0.2372678503541206,47.03766660249651,-9.350041353158966,7.088520837987504e-16,0.0,9.350041353158966,2.3628402793291684e-16,0.0,5.044049366220486e-16,-4.682746928675364e-16,0.0
0.25456555103420114,42.99861767592748,-10.571913407734126,1.1814201396645844e-15,0.0,10.571913407734124,1.1814201396645844e-15,0.0,9.277026980195526e-16,-3.1015312479159735e-16,0.0
0.2718632517142817,38.65172128317541,-11.33772143118583,9.451361117316673e-16,0.0,11.337721431185834,-2.3628402793291684e-16,0.0,-4.2806090349426444e-16,-8.905461387459935e-16,0.0
0.28916095239436224,34.2062224919654,-11.640558407296147,9.451361117316673e-16,0.0,11.640558407296147,-4.725680558658337e-16,0.0,1.323555437792623e-15,-6.482470544098405e-16,0.0
0.30645865307444276,29.847330532845188,-11.512790230028582,1.4177041675975008e-15,0.0,11.512790230028578,-4.725680558658337e-16,0.0,7.627150681026753e-17,-4.413372914323572e-16,0.0
0.3237563537545233,25.72099871708455,-11.017710889101778,1.4177041675975008e-15,0.0,11.017710889101778,9.451361117316673e-16,0.0,5.580160068920031e-16,-5.631706054964847e-17,0.0
0.34105405443460385,21.928112008159303,-10.236747807413023,1.8902722234633347e-15,0.0,10.236747807413026,-4.725680558658337e-16,0.0,5.64226553438887e-17,5.2113059581752476e-17,0.0
0.35835175511468437,18.52724846167605,-9.256250162723912,1.8902722234633347e-15,0.0,9.256250162723914,0.0,0.0,-4.48136253581857e-16,9.293041328193892e-17,0.0
0.37564945579476494,15.542862498251196,-8.156968787558462,7.088520837987504e-16,0.0,8.156968787558462,2.3628402793291684e-16,0.0,-1.4935178945253433e-16,-3.685514458679149e-17,0.0
0.39294715647484546,12.975293793677313,-7.007581001543637,9.451361117316673e-16,0.0,7.007581001543635,0.0,0.0,1.4099450050119085e-16,1.0916151966947632e-16,0.0
0.41024485715492603,10.809917370997928,-5.862072576897548,7.088520837987504e-16,0.0,5.862072576897548,-7.088520837987504e-16,0.0,2.226883379542606e-16,-2.906018208002522e-17,0.0
0.4275425578350065,9.02409050277475,-4.759956571494546,4.725680558658337e-16,0.0,4.759956571494546,2.3628402793291684e-16,0.0,8.23304374870588e-18,-2.7492071310025915e-17,0.0
0.44484025851508713,7.591651606609442,-3.7281408104803626,5.907100698322922e-16,0.0,3.728140810480363,0.0,0.0,-3.255571470532535e-17,-5.837648148644322e-19,0.0
0.4621379591951676,6.485354717507614,-2.7834711421381657,3.544260418993752e-16,0.0,2.7834711421381653,-2.3628402793291684e-16,0.0,-1.0760659921821967e-16,3.106529375504065e-17,0.0
0.4794356598752482,5.677843898479729,-1.9353106680478254,1.772130209496876e-16,0.0,1.9353106680478256,0.0,0.0,-2.488798718181907e-17,8.050394916558553e-18,0.0
0.4967333605553286,5.141746958957204,-1.1878117915036726,5.907100698322921e-17,0.0,1.1878117915036734,1.1814201396645842e-16,0.0,6.808792493749228e-18,-1.8383172717847197e-17,0.0
0.5140310612354092,4.849339681158072,-0.5417444252600371,8.86065104748438e-17,0.0,0.5417444252600371,-2.9535503491614605e-17,0.0,-3.722660691832617e-18,-3.23038867313398e-19,0.0
0.5313287619154897,4.772088108955259,0.0041368725556741115,9.229844841129564e-19,0.0,-0.004136872555673629,9.229844841129564e-19,0.0,3.9950099072218914e-18,-1.2795259507860657e-17,0.0
0.5486264625955704,4.88025738995966,0.4521479560961389,-8.86065104748438e-17,0.0,-0.45214795609613884,2.9535503491614605e-17,0.0,8.795537089140203e-18,-1.388895242306108e-17,0.0
0.565924163275651,5.142692011118396,0.8050956489137422,-8.86065104748438e-17,0.0,-0.8050956489137422,2.9535503491614605e-17,0.0,3.121464840578842e-17,8.539236012377786e-18,0.0
0.5832218639557314,5.526820831965296,1.066008186306965,0.0,0.0,-1.0660081863069644,-5.907100698322921e-17,0.0,4.162637226997257e-17,3.3944858641743e-17,0.0
0.600519564635812,5.998912738079994,1.2381267086182832,-1.1814201396645842e-16,0.0,-1.2381267086182828,2.3628402793291684e-16,0.0,6.301532378879592e-17,7.272768629776893e-17,0.0
0.6178172653158924,6.52459540972961,1.325112954951333,-1.772130209496876e-16,0.0,-1.3251129549513325,0.0,0.0,1.8020330679567888e-17,-6.438733479958644e-17,0.0
0.6351149659959731,7.069640981670932,1.3314243004455975,-1.772130209496876e-16,0.0,-1.3314243004455972,-1.1814201396645842e-16,0.0,5.233142314874896e-17,-4.119298253905664e-17,0.0
0.6524126666760536,7.601008947457527,1.2627930011903872,0.0,0.0,-1.2627930011903865,1.772130209496876e-16,0.0,-6.501030473151149e-18,-4.35974923630119e-17,0.0
0.6697103673561342,8.088110549399522,1.1267233475401857,-1.1814201396645842e-16,0.0,-1.1267233475401857,0.0,0.0,7.022092827114717e-17,-6.29681721093324e-17,0.0
0.6870080680362145,8.50421591588942,0.9328948155014823,-5.907100698322921e-17,0.0,-0.9328948155014826,0.0,0.0,8.971816143143582e-17,-1.2857734343663245e-17,0.0
0.7043057687162951,8.827868819760196,0.6933433637175119,-1.1814201396645842e-16,0.0,-0.6933433637175122,-5.907100698322921e-17,0.0,1.604099796477212e-16,-3.6040567163947207e-17,0.0
0.7216034693963757,9.044118562262769,0.422302428336093,-5.907100698322921e-17,0.0,-0.422302428336093,0.0,0.0,1.097009963798067e-16,-8.726231773073796e-17,0.0
0.7389011700764563,9.14534879918212,0.13563279376588525,-2.9535503491614605e-17,0.0,-0.13563279376588516,1.4767751745807302e-17,0.0,-1.0897775332756245e-16,-7.762126666848397e-17,0.0
0.7561988707565367,9.13150578685825,-0.15014303555873773,-3.691937936451826e-17,0.0,0.15014303555873773,0.0,0.0,1.0141292395422076e-17,-4.5877720610712e-17,0.0
0.7734965714366173,9.009617099149148,-0.41908005630045997,0.0,0.0,0.4190800563004601,-2.9535503491614605e-17,0.0,5.0193196324564624e-17,-3.93260525077416e-17,0.0
0.7907942721166978,8.792632460275758,-0.6571118847537386,1.0337426222065112e-16,0.0,0.6571118847537386,2.9535503491614605e-17,0.0,6.08256876499186e-18,-4.8122613614558614e-17,0.0
0.8080919727967784,8.49776789188545,-0.8531673172300046,8.86065104748438e-17,0.0,0.8531673172300046,0.0,0.0,7.218136458491564e-17,-6.440307413670144e-17,0.0
0.8253896734768589,8.144637944277582,-0.9998955382680396,5.907100698322921e-17,0.0,0.9998955382680396,0.0,0.0,1.9149216429186756e-17,-8.853610161123987e-17,0.0
0.8426873741569395,7.753479948789936,-1.0938943246771942,1.772130209496876e-16,0.0,1.093894324677194,2.9535503491614605e-17,0.0,-7.992834040149287e-17,-9.243697422183036e-17,0.0
0.8599850748370198,7.343707715514825,-1.135458660087891,8.86065104748438e-17,0.0,1.1354586600878909,0.0,0.0,-2.5668110698109503e-17,-6.198679796277758e-17,0.0
