dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z,f3x,f3y,f3z
0.12944983818770228,13.647571212845795,-21.28472169283386,-2.887705623345765e-06,-1.0105398677114142e-16,21.284730762767037,9.224102329063932e-07,-1.0114283918724533e-16,1.409679119593286e-06,-2.0465547986405215e-08,-1.3825527940386562e-16
0.16170321079233482,6.941118748075347,-29.032685055112456,-1.3259674265703292e-07,-1.4614632777321486e-16,29.03269892733936,-8.874495340696004e-08,-1.4614970817037897e-16,-2.0802077783168224e-07,2.6662500067803612e-08,-1.272953532852962e-17
0.1939565833969674,4.484009195263432,-28.144489789443263,2.4509734553803797e-07,-2.8607959039531016e-16,28.14449086605813,2.312480904662236e-07,-2.8607807541457595e-16,-8.631532118491357e-08,-1.8535057436132065e-08,6.78780344748567e-18
0.22620995600159996,6.653681351892806,-25.241793043800424,1.2047818313703851e-08,-4.998377084055788e-16,25.241792980457845,6.928044901356009e-09,-4.998389885301535e-16,3.596741467335932e-10,5.504342093649244e-10,1.0745495917796149e-17
0.2584633286062325,12.021439566791253,-22.567834865858853,2.456293224254773e-08,-7.901266213754922e-16,22.567834637230757,2.439461321437468e-08,-7.901255154407518e-16,-1.9873493659876658e-09,-1.6801962409834233e-10,1.0701174151823677e-17
0.29071670121086507,19.713601789350506,-20.446341846958806,-9.366707199380544e-11,-1.1622856934492917e-15,20.44634187662454,7.850549793312913e-10,-1.1622857389811224e-15,3.490492031673306e-10,3.367171295142518e-10,9.124765208609385e-18
0.32297007381549764,29.36037753627826,-18.618995030939253,-5.127203306777241e-10,-1.61886783991237e-15,18.61899504284965,-6.634396106885975e-11,-1.6188678511978433e-15,-4.641244000089171e-11,1.5889462771351115e-10,6.669394835865316e-18
0.35522344642013015,40.680919681719175,-16.75616376354571,1.4822949082916533e-09,-2.155726498506786e-15,16.756163726318828,-3.0855118485329205e-09,-2.155726502202621e-15,-1.0218948477540458e-10,-9.325666926918209e-11,3.584951840926179e-18
0.3874768190247627,53.210715443485704,-14.62572874353324,1.5759204172485188e-09,-2.7601323581078312e-15,14.625728734725174,-8.949167732826352e-12,-2.7601323587626935e-15,-3.599450854611757e-11,-3.6684610187319425e-12,4.817153495554243e-20
0.4197301916293953,66.21883504644994,-12.14827051786637,6.525716553146514e-12,-3.411830153856927e-15,12.148270517847267,-6.901741863148116e-13,-3.411830155418581e-15,1.0853927088205181e-12,5.12046897034116e-13,-3.755094950172645e-18
0.45198356423402786,78.79899730971462,-9.397656778710287,-1.853481555748857e-12,-4.0873414697062286e-15,9.397656778856968,7.653176099395865e-13,-4.087341469694899e-15,8.597413654268547e-13,5.469352725889675e-13,-7.616403048151419e-18
0.4842369368386605,90.07318722875824,-6.557333028864132,-9.173909677189193e-13,-4.766024037995701e-15,6.557333028901926,-3.0538092427629523e-12,-4.7660240379720715e-15,-3.4858955327235374e-13,3.7423953643449153e-14,-1.1314601294918604e-17
0.5164903094432931,99.39847168756013,-3.8491437198657796,5.020065327454303e-13,-5.435058287649181e-15,3.849143719875326,-5.211927320017589e-13,-5.435058287640045e-15,1.3894771601857129e-13,-1.3754565721979626e-14,-1.4633398443954387e-17
0.5487436820479257,106.47706047096148,-1.464760122268467,-8.784942884148602e-13,-6.09113628406691e-15,1.4647601222404423,1.5522014211393817e-12,-6.091136284178019e-15,7.457599134362191e-14,1.673686383995483e-14,-1.7378860823508413e-17
0.580997054652558,111.34072308039255,0.4753903715820686,-8.413203212490922e-13,-6.738722041618801e-15,-0.47539037159087794,1.7018206049620562e-13,-6.738722041560637e-15,-1.3809071599483516e-13,-6.794817113863294e-14,-1.9393114560272722e-17
0.6132504272571906,114.25169992893132,1.9303068698931798,-3.006811276468853e-12,-7.386442851035393e-15,-1.930306869904532,4.4984641516002867e-13,-7.386442851036414e-15,9.851665135383612e-15,-1.0808953404520436e-14,-2.0563414581085237e-17
0.6455037998618232,115.58400548687709,2.9243845657751515,-2.0226260393876776e-13,-8.043372255205338e-15,-2.9243845657763305,-2.482160600076296e-14,-8.043372255205766e-15,8.983173464814288e-14,5.969740423863236e-14,-2.082713555773825e-17
0.6777571724664557,115.72825192265195,3.5255431962185755,-2.242780762338334e-13,-8.716167122569552e-15,-3.525543196209563,-1.4100192403636898e-12,-8.716167122571042e-15,-6.788373760084483e-14,-6.63126757032855e-14,-2.0173364838835983e-17
0.7100105450710883,115.03283112903488,3.8250398090710074,1.4320201150292567e-13,-9.407201406796572e-15,-3.8250398090720448,5.2108609102679514e-14,-9.407201406796327e-15,-4.752624531778936e-14,7.292274393812687e-14,-1.864146713277752e-17
0.742263917675721,113.77541131275026,3.9221366729464027,-3.8389354826340193e-13,-1.0113489987988233e-14,-3.922136672947337,-8.36539778517401e-13,-1.011348998798847e-14,5.892234872036935e-14,1.0700628492112984e-15,-1.6316823545839875e-17
0.7745172902803534,112.1534416065327,3.912647313129194,-9.650408808241967e-15,-1.0826293792337e-14,-3.9126473131291255,1.5187063330201394e-13,-1.0826293792337205e-14,-5.155305981725146e-15,2.713030585592606e-15,-1.3324021813699377e-17
0.806770662884986,110.28501198000822,3.878938458497455,-4.670289659114111e-14,-1.1531622272148154e-14,-3.8789384584984967,1.6484943340327566e-13,-1.1531622272148933e-14,-1.3798268436702107e-14,-2.81457852993102e-16,-9.817967372209141e-18
0.8390240354896186,108.21660201177396,3.879680099125927,1.4333953291882495e-13,-1.2212132363567469e-14,-3.8796800991260754,9.268041321084364e-14,-1.2212132363567141e-14,1.0639638481610978e-14,-7.307056408848504e-17,-5.973584189334746e-18
0.8712774080942511,105.93853034668226,3.939968553471111,6.779241382555558e-14,-1.2850834119516223e-14,-3.9399685534712323,6.467613483533045e-13,-1.2850834119516378e-14,5.551952643760487e-15,-5.253622974996987e-16,-1.9749320110339145e-18
0.9035307806988838,103.40979798421026,4.0454006299418985,-1.1734357165877667e-14,-1.3436265323078108e-14,-4.045400629941155,-1.1053215612619752e-13,-1.3436265323077534e-14,-5.3960810446840104e-15,1.6118683586399517e-15,1.995352311754962e-18
0.9357841533035163,100.59022191456688,4.145052955189993,-6.927972727856266e-14,-1.3967547735323551e-14,-4.145052955189413,1.3845343020917218e-14,-1.3967547735323147e-14,5.068637021824125e-15,-2.519400174687967e-17,5.765447447061464e-18
0.968037525908149,97.47143284291637,4.1656950552469345,-1.611247896067802e-14,-1.445692590404826e-14,-4.165695055247053,6.162862017225979e-14,-1.4456925904048182e-14,1.2915296749779257e-15,-8.683968798290511e-16,9.182004134345926e-18
1.0002908985127814,94.09548561235775,4.033426538245367,5.797208208099216e-15,-1.4928149206150134e-14,-4.033426538244869,-4.69109574258631e-14,-1.4928149206150137e-14,3.0423983267919873e-15,2.6619193158484733e-15,1.2115898496215352e-17
1.032544271117414,90.55504089105766,3.6940558755115487,3.1039177144934596e-14,-1.541126339792233e-14,-3.6940558755116957,5.72182293429801e-14,-1.5411263397922327e-14,9.268934681989208e-16,-2.1341278790953038e-16,1.4466221832117315e-17
1.0647976437220463,86.97904960172043,3.124598110304776,-1.5150383142294527e-15,-1.5936276025991144e-14,-3.1245981103047753,1.255786672433223e-15,-1.5936276025991144e-14,8.760770264695642e-16,1.2428756935121306e-15,1.6162693182005156e-17
1.0970510163266791,83.51421739703727,2.334220044204863,-4.938126715443938e-16,-1.652819381676207e-14,-2.3342200442048653,2.4031861522461176e-16,-1.652819381676207e-14,3.2601605573961725e-15,-2.3971091059407422e-16,1.7166559763643995e-17
1.1293043889313117,80.31109969300466,1.3584177366694312,-7.586295524745307e-16,-1.720442897925753e-14,-1.3584177366694283,7.569110750161972e-16,-1.7204428979257533e-14,8.367916786121344e-16,1.778440482504192e-15,1.7469987662646084e-17
1.1615577615359443,77.51771960333305,0.2516334235935663,-1.0055085315286558e-15,-1.797403301357543e-14,-0.25163342359356955,1.0163210044320122e-15,-1.7974033013575426e-14,-1.9579232922576768e-15,2.375563339807648e-15,1.709403879844121e-17
1.1938111341405768,75.27827773187099,-0.9183482682238124,-5.9325355877430855e-19,-1.883759568451583e-14,0.9183482682238124,-5.0850968007068895e-16,-1.8837595684515836e-14,-6.279591716414179e-17,1.0615426939278381e-16,1.6085499319278542e-17
1.2260645067452094,73.73201588805368,-2.0735883814596883,5.1291255830091955e-16,-1.9786878673138637e-14,2.07358838145969,5.0395705689218045e-16,-1.9786878673138668e-14,-5.546923652091295e-16,-1.6022399370635103e-16,1.4512949470590753e-17
1.258317879349842,73.00707024665127,-3.128148681436717,-9.962284513430883e-16,-2.080388318783104e-14,3.1281486814367176,1.5019950709243206e-15,-2.080388318783105e-14,7.767464874538008e-16,-5.523207720369166e-16,1.246249043811584e-17
1.2905712519544745,73.20536488179175,-3.991631549285631,-5.009854716531085e-16,-2.1859770295075376e-14,3.991631549285631,4.974699134371145e-16,-2.1859770295075376e-14,5.233483171088856e-16,-9.221148029470724e-16,1.0033475268487883e-17
1.3228246245591069,74.37741727178422,-4.576595150421402,-2.4514890429809094e-16,-2.2914720281061816e-14,4.576595150421403,4.996986447724505e-16,-2.2914720281061828e-14,-3.55307282605714e-16,9.76853816210665e-16,7.334454880447123e-18
1.3550779971637397,76.49106236115635,-4.811168636772966,6.293920283386589e-16,-2.392021681497613e-14,4.811168636772966,1.2728004357414635e-16,-2.3920216814976142e-14,1.5721065536829435e-15,-1.0363328981820364e-15,4.479375832872065e-18
1.387331369768372,79.40502518888084,-4.65543748481946,2.0109718383398892e-15,-2.4824934173833856e-14,4.6554374848194655,-1.379897188879179e-15,-2.4824934173833897e-14,-2.4646380255320543e-16,-3.4976222763781827e-16,1.583899088177779e-18
1.4195847423730048,82.86326841299098,-4.116397716883012,8.800765365506547e-16,-2.5583973669304498e-14,4.116397716883012,-1.0144110321296677e-15,-2.5583973669304498e-14,5.323709087369062e-16,-5.098371357478661e-16,-1.2383752328453227e-18
1.4518381149776372,86.52288551368301,-3.2538445930881297,3.540799918093891e-19,-2.6168931229141806e-14,3.253844593088133,-1.6342476530933279e-18,-2.6168931229141832e-14,4.023510492826138e-16,-3.344811058223493e-16,-3.879912958319685e-18
1.48409148758227,90.0140410893766,-2.1715346662439217,7.543514131449664e-16,-2.6574647497232168e-14,2.1715346662439217,-1.0049269301627184e-15,-2.6574647497232168e-14,4.1830935684378197e-16,-3.41568869122985e-16,-6.243376791650804e-18
1.5163448601869023,93.01211474964374,-0.994734087271216,7.545959699089053e-16,-2.6819242830492797e-14,0.9947340872712193,-7.576705965746067e-16,-2.6819242830492794e-14,-1.426380710652366e-15,7.050692722245896e-16,-8.245525953927108e-18
1.5485982327915349,95.29395881043331,0.15747889867270143,-1.0088780370326278e-15,-2.6937221100783337e-14,-0.1574788986727008,1.7699419565594782e-15,-2.6937221100783353e-14,4.198661463566072e-16,-6.276128468104494e-16,-9.820459627303623e-18
1.5808516053961674,96.75943009206894,1.1946840436540458,-1.0708879255215854e-17,-2.696877979841045e-14,-1.1946840436540462,2.5982868710458935e-16,-2.696877979841045e-14,-1.1560875308474546e-15,3.697495809303118e-16,-1.0921944322624654e-17
1.6131049780008002,97.41817749781013,2.066073280724413,4.998309972505141e-16,-2.6949562025686108e-14,-2.066073280724412,-4.990217794123882e-16,-2.6949562025686108e-14,1.4780829796803514e-15,-6.913476387889401e-16,-1.1524804135045411e-17
1.6453583506054328,97.35563710118005,2.7599686368180074,-1.0138428544247912e-15,-2.6903691466802078e-14,-2.7599686368180083,1.5172552181202997e-15,-2.6903691466802078e-14,4.2454754502862765e-17,1.1272091437731746e-17,-1.1625478362957767e-17
1.6776117232100656,96.69452546668035,3.2959815872942704,-5.241821471363374e-18,-2.6840710358728502e-14,-3.29598158729427,2.5297321149401983e-16,-2.6840710358728524e-14,-2.2048850440846504e-16,1.6525088825146706e-16,-1.1241824286886121e-17
1.7098650958146977,95.562418487193,3.7142965792429323,-5.127000463118033e-16,-2.6755578506263346e-14,-3.714296579242934,-5.074069786341696e-16,-2.675557850626336e-14,1.0465009341793515e-15,-9.820154902075014e-17,-1.0412154342071795e-17
1.7421184684193305,94.06905741011039,4.0648974540767755,2.456333684665918e-16,-2.663059233810647e-14,-4.0648974540767755,-1.0096220520369856e-15,-2.6630592338106456e-14,2.687661180878205e-16,-7.982823226471747e-20,-9.193442444538586e-18
1.774371841023963,92.29282114346984,4.397734593074504,4.939315604651799e-16,-2.643850209239652e-14,-4.397734593074504,-5.017081515151173e-16,-2.643850209239653e-14,3.6451564299928885e-16,-4.723838895666803e-16,-7.658647478069586e-18
1.8066252136285958,90.2747878936812,4.75388606340043,-2.57603951058691e-16,-2.614664387748087e-14,-4.753886063400435,-5.035596330701073e-16,-2.6146643877480882e-14,-2.2041825830057772e-16,-5.297973549449192e-16,-5.893167076255782e-18
1.8388785862332282,88.01965421306055,5.157879354844963,-7.620999472464258e-16,-2.5722139085563782e-14,-5.157879354844968,-1.064689333469001e-18,-2.5722139085563798e-14,-1.4026702199125719e-15,7.562560932754187e-16,-3.9905227950354194e-18
1.8711319588378608,85.50379461962302,5.61217887136048,-2.6414195008333564e-16,-2.513793823010704e-14,-5.612178871360477,-7.553307945265722e-16,-2.5137938230107056e-14,-7.972575674436184e-17,1.406014856207834e-16,-2.0474672640140915e-18
1.9033853314424933,82.69048539564427,6.095691474353155,-2.6067055429305643e-16,-2.4378751130462454e-14,-6.095691474353155,-5.03652905856554e-16,-2.437875113046244e-14,1.973945028753054e-16,6.044602262880496e-16,-1.5878392826441138e-19
1.9356387040471257,79.55015475734574,6.56803248307877,4.933018667480396e-16,-2.3445139180105008e-14,-6.568032483078776,-1.5139344660531054e-15,-2.3445139180104996e-14,-4.540934524456752e-16,-2.17567155663573e-16,1.587886827152083e-18
1.9678920766517585,76.08040691902809,6.979591516532698,2.3817650871947103e-16,-2.235398054443132e-14,-6.979591516532698,-4.968928383131319e-16,-2.235398054443133e-14,-1.0253215437291971e-15,1.1612436801142442e-16,3.1168258859071978e-18
