dl,ecs,f1x,f1y,f1z,f2x,f2y,f2z
0.9375,0.5679593803396304,0.06652580556523503,-9.978837553119874e-15,7.071322275941116e-06,-0.06652580556526201,1.7155378980357664e-15,7.071322275951828e-06
0.9565217391304348,0.5865895098238255,0.06243306131721434,3.181854517958737e-14,6.505237704304206e-06,-0.06243306131721778,6.276254048182506e-17,6.505237704293271e-06
0.9755434782608695,0.6071656005844096,0.057052802598418766,3.025136599491487e-14,5.567468120135322e-06,-0.057052802598386305,3.4959475148614508e-15,5.5674681201988664e-06
0.9945652173913043,0.6292285975622586,0.05058696601377193,-7.313290828984125e-16,4.183426206933681e-06,-0.05058696601377396,-1.8713222831247804e-15,4.183426206916491e-06
1.0135869565217392,0.65226701550892,0.043250713626370986,-1.7244439788844639e-15,2.2724746035913723e-06,-0.04325071362637608,-1.3414571763973086e-15,2.272474603512795e-06
1.032608695652174,0.6757390997971326,0.03527028253412405,-1.0043491271809464e-15,-2.519399191827255e-07,-0.035270282534139864,-1.6087688112712363e-16,-2.5193991903468943e-07
1.0516304347826086,0.6990985781255697,0.026877230641118174,1.9233438631960048e-15,-3.482385622202634e-06,-0.026877230641104637,1.544695453453221e-16,-3.482385622244939e-06
1.0706521739130437,0.7218212082939314,0.018300553106012068,-3.0659650221512865e-15,-7.517871095074016e-06,-0.018300553106008047,3.7107258080394786e-17,-7.5178710950046565e-06
1.0896739130434783,0.7434292424315281,0.009758084825953818,3.851246588956386e-15,-1.2464655060011107e-05,-0.009758084825939364,-2.577520085110179e-16,-1.2464655059911428e-05
1.1086956521739129,0.7635113360320165,0.001448449564143473,-1.5253030214219435e-15,-1.8437455312762123e-05,-0.0014484495641437988,1.2358704273783557e-16,-1.8437455312760845e-05
1.127717391304348,0.7817362294368554,-0.0064554648013771115,5.310400326799609e-16,-2.5561029353044004e-05,0.006455464801381965,-4.411503170170193e-17,-2.5561029353044346e-05
1.1467391304347827,0.7978595236151351,-0.01381089770504429,6.079078043883879e-16,-3.397206531671108e-05,0.01381089770504231,8.891021652295951e-18,-3.3972065316700005e-05
