dl,cs,cs0,cs1,cs2,cs3,cs4,cs5,t0,t1,t2,t3,t4,t5
0.19548604940465616,0.24421652749512007,0.2438883907452353,0.0,0.0003281367469448677,0.0,2.9399004498635837e-12,0.0,0.07582304395507085,0.021348001327958194,0.0012437929285655945,1.462921046544723e-05,8.775072412863165e-08,4.2256965448194716e-10
0.20513341288176903,0.24528189340937187,0.24479132478053534,0.0,0.0004905686221784908,0.0,6.658031760827693e-12,0.0,0.07971210874146821,0.018499747410208385,0.0015958466930079433,2.0516928243027298e-05,1.3857279078535872e-07,7.672632148175311e-10
0.21478077635888193,0.24552849784741151,0.2448002916752391,0.0,0.0007282061579569425,0.0,1.421547933418968e-11,0.0,0.083462474144065,0.029636613867402715,0.002035764143048201,2.8325295211740487e-05,2.120043581086179e-07,1.8365196207294705e-09
0.22442813983599483,0.24293858963004944,0.24185408852634457,0.0,0.001084501074622429,0.0,2.9082440442196985e-11,0.0,0.08668499090644705,0.037508603771042454,0.002595955134739812,3.8560017625520086e-05,3.168555803558051e-07,1.0613122717380712e-09
0.2340755033131077,0.23479489485466118,0.23313703045301604,0.0,0.0016578643441950756,0.0,5.7450073565708216e-11,0.0,0.08876698669276556,0.04459213380879074,0.003347613732221954,5.183925251561003e-05,4.644830680095895e-07,2.3243921982573277e-09
0.24372286679022065,0.21710217678226623,0.2143082319620877,0.0,0.002793944710077211,0.0,1.1010132004885569e-10,0.0,0.08861466212784679,0.051549082734344644,0.00452491120107521,6.892300530991633e-05,6.695163195829612e-07,3.859905583235112e-09
0.2533702302673335,0.18628714421241133,0.17811980621670293,0.0,0.008167337790302336,0.0,2.0540606941861997e-10,0.0,0.08398497059069218,0.058644005844370656,0.008042678791946842,9.075952576282186e-05,9.506723194946556e-07,6.069413083919601e-09
0.26301759374444644,0.11267185011135111,0.11263620134292462,0.0,3.5648394381346924e-05,0.0,3.7404514347314965e-10,0.0,0.06932879939332076,0.06602119301454897,0.0005515814680007317,0.00011856765800622197,1.331727711849787e-06,9.275696917672786e-09
0.2726649572215593,0.016282654764450327,0.014732219284744842,0.0,0.0015504348133339543,0.0,6.663715321709947e-10,0.0,0.02599281374759782,0.07379133621988723,0.0037710384548293747,0.0001540042991551088,1.842706511802892e-06,1.3888020134971474e-08
0.2823123206986722,0.5764077131651876,0.5733847993852206,0.0,0.0030229126161772178,0.0,1.1637897988499134e-09,0.0,0.16789694780607498,0.08207432371981384,0.0054518953117671035,0.00019956401533788098,2.521365068675761e-06,2.0446937861877975e-08
0.2919596841757851,9.8350910049664,9.830553852222197,0.0,0.004537150747898503,0.0,1.996305370102498e-09,0.0,0.7189550852330417,0.09103748716304659,0.00690747574977936,0.00025974806721737275,3.4151123792635533e-06,2.9666134068778227e-08
0.3016070476528981,2.4356916496029366,2.4293984885344533,0.0,0.0062931576987329775,0.0,3.369750512720383e-09,0.0,0.3692161975561757,0.10095280589488924,0.008403896053739836,0.00034567449919155406,4.58362401494309e-06,4.248177285814966e-08
0.3112544111300109,1.6114769884801785,1.6030668342319931,0.0,0.008410148639351495,0.0,5.608833907176444e-09,0.0,0.3095146507080913,0.11231108775982848,0.010025873714685914,0.0005068947151078532,6.1026776609571505e-06,6.01131252277548e-08
0.3209017746071238,1.347844164074223,1.3368487432050677,0.0,0.010995411641141078,0.0,9.22801414856577e-09,0.0,0.29140911783897316,0.12609569516093902,0.01181905474938027,0.01535467279533486,8.070396482776078e-06,8.413786872111972e-08
0.33054913808423675,1.2331889191953525,1.2190224697883898,0.0,0.014166434349643346,0.0,1.505731940905712e-08,0.0,0.2866366806241714,0.1445756866205056,0.013818827161260799,0.00028314673105633826,1.0618874480189617e-05,1.165864337613271e-07
0.3401965015613497,1.1775542176384763,1.1594896796570788,0.0,0.018064513484417122,0.0,2.4496980415453098e-08,0.0,0.2877088150039818,0.17432143603026373,0.016060085653960665,0.0004937666069737248,1.3939742369902195e-05,1.6006185120036367e-07
0.34984386503846254,1.1500959902717336,1.1272253326601736,0.0,0.022870617456071,0.0,4.0155489062584675e-08,0.0,0.29172222272090265,0.24499763229172672,0.018583096685452518,0.0006571383096793729,1.835335009090857e-05,2.1789558535149169e-07
0.3594912285155754,1.1370249704142286,1.1081934077810018,0.0,0.028831494548197608,0.0,6.808502904448153e-08,0.0,0.2972254277521642,0.8834936778579855,0.02144009746068725,0.0008268527392104253,2.4557420024423986e-05,2.943580536614437e-07
0.36913859199268834,1.1307041016344184,1.0943936096440894,0.0,0.03631036028770572,0.0,1.3170262316939916e-07,0.0,0.30329559792970423,0.05127286576876502,0.024706408034081195,0.0010162780897040524,3.5071576682912256e-05,3.949606192877042e-07
0.3787859554698012,1.1258373017984917,1.0799382914132263,0.0,0.045898137546294654,0.0,8.728389708737777e-07,0.0,0.3091599436413183,0.04527235785845286,0.02850337448441883,0.0012325506620206534,9.264661556231626e-05,5.269294220328093e-07
0.38843331894691413,1.117712953336079,1.0590193651680044,0.0,0.05869355732526627,0.0,3.08428082402951e-08,0.0,0.3139484244170938,0.07964689076060963,0.03305343285121284,0.0014814707960407307,1.7859202398399154e-05,7.000485902851268e-07
0.398080682424027,1.1011853866410464,1.0240319394817408,0.0,0.07715331260886127,0.0,1.3455044431767118e-07,0.0,0.3163863481880598,0.09950224156444203,0.03883767928476184,0.0017688539041305273,3.822806343073424e-05,9.284325515334076e-07
0.40772804590113987,1.0709771398003831,0.9624393433509942,0.0,0.10853755288317504,0.0,2.435662137737008e-07,0.0,0.3141572966973464,0.11373683246878422,0.04718081925698313,0.002101181118301172,5.268023880123247e-05,1.2351385886231412e-06
0.4173754093782528,1.0382851323272833,0.8492690363570136,0.0,0.1890157101632146,0.0,3.858070550599809e-07,0.0,0.3020921113930438,0.1252745722325261,0.06373539598494601,0.002486189477641035,6.787042476754628e-05,1.6681891438473028e-06
0.4270227728553658,2.4060418731792,0.6251054138027394,0.0,1.7809358782390314,0.0,5.811374293929786e-07,0.0,0.2651658231592281,0.1354265919363427,0.20016127422795965,0.0029337286877669853,8.522344522967644e-05,2.389645889630537e-06
0.4366701363324786,0.15258325779614684,0.15247958724621588,0.0,0.00010281845681021034,0.0,8.520931207443213e-07,0.0,0.13392116755646138,0.14496284596236667,0.0015552274449060289,0.0034573421900022704,0.000105527499594942,5.594059967025904e-06
0.4463174998095915,5.502162594237553,5.464723416197102,0.0,0.037437950367359044,0.0,1.2276730916194706e-06,0.0,0.8194413778844707,0.15449558045460823,0.030332263972660194,0.004077645024041491,0.00012946545760499732,1.1963239409226121e-06
0.45596486328670444,4.282743217129566,4.212733804931277,0.0,0.07000766582528448,0.0,1.7463730044526608e-06,0.0,0.7350269575474289,0.16469368847284405,0.0423749359965132,0.004830644410291751,0.0001577496878357545,2.7676052149507263e-06
0.4656122267638173,2.979686886062336,2.881472878434624,0.0,0.09821154774059694,0.0,2.459887115016404e-06,0.0,0.6207568571008536,0.17650847697733707,0.05125196642745668,0.005792402569631455,0.0001911835808489128,3.881454736445477e-06
0.47525959024093023,2.5995340065060932,2.4735987050613515,0.0,0.12593186312237056,0.0,3.4383223710421514e-06,0.0,0.5870639238945154,0.1915845647864396,0.059238435850860006,0.007176156276896681,0.0002307133962620108,5.078670947777464e-06
0.48490695371804315,2.444982214420286,2.289889578570188,0.0,0.15508785767005268,0.0,4.778180045455593e-06,0.0,0.5763092148423747,0.2132904918598684,0.06707368851174922,0.009990286577923084,0.0002774970009599202,6.4761461937282026e-06
0.49455431719515597,2.3773932352052123,2.1904423969025557,0.0,0.18694422260999252,0.0,6.615692664106729e-06,0.0,0.5748702010395993,0.2500631287907053,0.07510604629774002,0.11885820002403062,0.00033301997572972596,8.144723460172336e-06
0.5042016806722689,2.352364013394967,2.1296996832416024,0.0,0.22265517843307486,0.0,9.151720289579311e-06,0.0,0.5779008769623153,0.3308256883483437,0.08356522143168742,0.003132170577909569,0.0003993229627213385,1.0150404471004974e-05
0.5138490441493818,2.3516374912111346,2.08802553491905,0.0,0.2635992509319415,0.0,1.2705360143185974e-05,0.0,0.5831675327522174,0.638190947189361,0.09266431466488245,0.0064988999031890884,0.0004795100010854702,1.2564969312830665e-05
0.5234964076264947,2.3667140039813677,2.054928317976142,0.0,0.31176783305101097,0.0,1.7852954214503282e-05,0.0,0.589388863556418,0.4599868053129477,0.10266779557169628,0.008436909360362215,0.0005790784163413744,1.5471136979008077e-05
0.5331437711036076,2.393884515554272,2.023388089393156,0.0,0.3704705324858996,0.0,2.5893675216131276e-05,0.0,0.5956262309736398,0.09856116971620514,0.11397931787444833,0.01013346253643279,0.0007102476646261354,1.896706187557719e-05
0.5427911345807206,2.4332016416009767,1.987203825275756,0.0,0.4459566186943591,0.0,4.1197630861594306e-05,0.0,0.6009576034235556,0.013147236342697275,0.12731627741802296,0.011831164528518774,0.0009120895780576489,2.3172083714525357e-05
0.5524384980578334,2.490910871446177,1.938894652346172,0.0,0.5519143807247966,0.0,0.00010183837520819109,0.0,0.6041585467601981,0.022961457721191656,0.14415332699624026,0.013622781046544899,0.0014595140946239572,2.8235791969312128e-05
0.5620858615349462,2.5918295942607488,1.8664737047495585,0.0,0.7253484350146211,0.0,7.454496569268231e-06,0.0,0.6031196533383553,0.04220188447386672,0.168143808377514,0.01556219776492295,0.0004017727222291075,3.435447898565579e-05
0.5717332250120593,2.8553155044744214,1.745514288620423,0.0,1.1097808938949716,0.0,2.0321959026759998e-05,0.0,0.5932599304434489,0.05378569557845187,0.21155190090581022,0.017693588726557095,0.0006747530298641934,4.180517032392626e-05
0.5813805884891722,4.541669928071487,1.5124164382072172,0.0,3.029211968290192,0.0,4.1521574077312744e-05,0.0,0.5615469891575213,0.06141489324384691,0.35541048709875894,0.0200641418782063,0.0009807674827393114,5.102724127758759e-05
0.5910279519662851,3.120625786892751,0.9409560359737652,0.0,2.1796071412596394,0.0,6.260965934630063e-05,0.0,0.4502799077235616,0.06699563538434594,0.3064799097489717,0.02273476695261994,0.0012243266921735413,6.285951925044218e-05
0.6006753154433979,0.563583091375867,0.5520516127604144,0.0,0.011444494853237177,0.0,8.698376221546038e-05,0.0,0.350525411621401,0.07178524594758962,0.02257059346305773,0.02579631610394625,0.001466653441596061,7.945628534955104e-05
0.6103226789205107,4.146081531064574,3.9974160024968546,0.0,0.14854886344386042,0.0,0.00011666512385884451,0.0,0.9583829147644167,0.07689060734692874,0.08262263740756487,0.02940346534467693,0.0017258325591814382,0.00011029495291206882
0.6199700423976238,3.5014659573290645,3.234539617389851,0.0,0.2667727978186261,0.0,0.00015354212058727874,0.0,0.875723135217017,0.08362920858822685,0.11247250176379128,0.03386128018220405,0.0020111899876413086,0.0006492069205520474
0.6296174058747366,3.298728871490497,2.9357732180910974,0.0,0.36275587064296283,0.0,0.00019978275643693947,0.0,0.8472817638929839,0.09403156958322259,0.13319527830837397,0.03990040908525562,0.002329830641562536,5.218409689011307e-05
0.6392647693518495,3.2307095538631403,2.783172473831486,0.0,0.44727896836190956,0.0,0.0002581116697448585,0.0,0.8376077986039356,0.11196093802620057,0.150167132763046,0.049902755102586065,0.0026887672979802493,9.460094152021247e-05
0.6489121328289624,3.2163776565421456,2.689113378074692,0.0,0.5269321255029449,0.0,0.0003321529645090251,0.0,0.8357575956998676,0.14648201427095772,0.16545051069631242,0.07912527175643563,0.0030961613676580087,0.0001232073834834301
0.6585594963060754,3.2293427276076594,2.622735331695415,0.0,0.6061803875704201,0.0,0.0004270083418239935,0.0,0.8376491099145875,0.22581232289037928,0.18009466024380083,0.08548473469380885,0.003562721075342778,0.00015115646361753672
0.6682068597831882,3.259855841363661,2.570333614604833,0.0,0.6889718172862532,0.0,0.000550409472574805,0.0,0.8413865379704015,0.4916470884359555,0.1948123734923886,0.015394797325035948,0.004104143205637694,0.00018131058538587618
0.6778542232603011,3.3052963290783675,2.524582831904863,0.0,0.7799981244064762,0.0,0.0007153727670285233,0.0,0.8459038465670569,0.8535862198301227,0.21027515635878347,0.03104138175854367,0.004746474308611438,0.00021499389433986797
0.687501586737414,3.3680069531359336,2.4807266193916284,0.0,0.8863328657151601,0.0,0.0009474680291449404,0.0,0.8504583306797836,0.35735557069286944,0.22734060467435702,0.03998104760771088,0.005540189420657205,0.00025317842531070447
0.6971489502145268,3.456765108539945,2.434780609001681,0.0,1.0206742870054937,0.0,0.0013102125327702804,0.0,0.8543687919784729,0.23500142171730745,0.24738538791373102,0.04720118180372938,0.006606403247977949,0.000296798728669326
0.7067963136916399,3.593862353943389,2.382143119812211,0.0,1.2096806976715457,0.0,0.00203853645963223,0.0,0.856777558169255,0.18925735649203818,0.27304519003112215,0.05393702140050129,0.008354532331799726,0.0003468964225423864
0.7164436771687527,3.8420000484852626,2.315464098354308,0.0,1.521104640713063,0.0,0.005431309417891458,0.0,0.8562310274243393,0.16852221312468663,0.31036052590513097,0.06067669391164296,0.013823020540659271,0.0004047478284364833
0.7260910406458657,4.4064196717076545,2.219135357632017,0.0,2.1864625021422124,0.0,0.0008218119334250615,0.0,0.8495185292036808,0.15873982889068736,0.3771090665556024,0.0676921485079806,0.005449365354035367,0.0004720534731822527
0.7357384041229785,6.651405123170203,2.0487501238916446,0.0,4.602159413581015,0.0,0.000495585697544122,0.0,0.8270995865937938,0.15447294708670944,0.554382016966223,0.07519596029634655,0.004287967003595425,0.0005513084641232333
0.7453857676000915,12.98838627870584,1.6122488637489498,0.0,11.374974361899069,0.0,0.0011630530578215469,0.0,0.7433391679571943,0.15304153655172853,0.8830009859567977,0.08341656690668926,0.0066550218613816905,0.0006466636641386216
0.7550331310772043,0.13865390147209597,0.0028237889842440715,0.0,0.13407939969222524,0.0,0.0017507127956266622,0.0,0.03151171284349773,0.15278463423515806,0.09710730840707488,0.09266847996838164,0.008270696581985443,0.0007663203444116956
0.7646804945543172,2.7594331576676603,2.714857135755582,0.0,0.04221551941148085,0.0,0.002360502500597107,0.0,0.989562852978991,0.152354403115444,0.05518498897428899,0.10347003046570179,0.009726371901857095,0.0009310863824621681
0.77432785803143,2.865675099710175,2.6832610361821967,0.0,0.17937011970285016,0.0,0.003043943825128496,0.0,0.9961992895704094,0.15026636484688363,0.1151873567225655,0.11681720032124006,0.011184377767625505,0.0012217409244556416
0.7839752215085429,2.876520108371691,2.5799948321722947,0.0,0.2926864561194124,0.0,0.0038388200799839025,0.0,0.9890121704001341,0.14434876309274416,0.14897333107537142,0.13498840050865604,0.01271656577828055,0.002711352411072965
0.7936225849856561,2.887040429663312,2.5018658416615174,0.0,0.3803916313683463,0.0,0.0047829566334483655,0.0,0.985906905959447,0.13058464618426932,0.1719231558942699,0.16472168968916528,0.01436914299691679,0.00015877713638615348
0.8032699484627688,2.8961291989891023,2.4388903973989855,0.0,0.4513167347160805,0.0,0.005922066874036213,0.0,0.9852524940489151,0.09970447680739261,0.18954272389787946,0.23879022621113236,0.016183289378189303,0.00081308157522466
0.8129173119398817,2.904082608701556,2.3842435964974595,0.0,0.5125205455510414,0.0,0.0073184666530553034,0.0,0.985851646787369,0.023334035502291732,0.2044122372384653,0.9953601432254969,0.01820644058568094,0.001102200112848036
0.8225646754169946,2.9130166857231714,2.3342578668783047,0.0,0.5696927058611919,0.0,0.009066112983674587,0.0,0.9870390887926215,0.23742469876356673,0.2180696686638616,0.01759954784363108,0.0205045029114365,0.0013400499555189644
0.8322120388941076,2.9266216337589546,2.286868207726763,0.0,0.6284304088832623,0.0,0.011323017148929098,0.0,0.9884266444051294,0.9955127174770371,0.23172210719545266,0.059606217377861634,0.023183750975260636,0.0015742519255592736
0.8418594023712204,2.951018206132486,2.240804845943831,0.0,0.6958193541153711,0.0,0.014394006073284329,0.0,0.9897635718068094,0.6397158697198879,0.24665657579266984,0.09162855775274341,0.02644228818588943,0.0018209698183944399
0.8515067658483333,2.9973464495179067,2.1951555664462656,0.0,0.7832007956452834,0.0,0.018990087426357657,0.0,0.9908562112053332,0.5181083917375628,0.2646851293631748,0.11265163727913757,0.030719929297188968,0.0020889280412341948
0.8611541293254462,3.0891851294665558,2.1490178669525464,0.0,0.9128261217449157,0.0,0.02734114076909362,0.0,0.9914955809148706,0.47377488275017926,0.28898799199840514,0.12963640357553552,0.03727844862522447,0.0023848813889005478
0.8708014928025591,3.2913927137948638,2.1009246284414327,0.0,1.1384489912855924,0.0,0.05201909406783881,0.0,0.9913209452802145,0.45528955915404784,0.3263479074892391,0.14498144438171798,0.05199591005060908,0.002715659785857079
0.8804488562796721,5.9913153598653714,2.047050864285106,0.0,1.6310235661096817,0.0,2.3132409294705836,0.0,0.9893690764043171,0.4481050774684503,0.3949472833430557,0.15981700099382784,0.3505768175070464,0.0030895773936433033
0.890096219756785,5.2146270300569935,1.97254695614213,0.0,3.242027728211915,0.0,5.234570294824038e-05,0.0,0.9818395295356949,0.44656090610021254,0.5629245615825017,0.1748551340092771,0.0016859554764942961,0.0035182819670189734
0.8997435832338978,11.797957252675257,1.77908127958919,0.0,10.01133769223163,0.0,0.007538280854437153,0.0,0.9425546370070088,0.44788245469081356,0.9999302171709517,0.1907162341853118,0.02045142348427547,0.004020346061119859
0.9093909467110107,1.2328722461980401,0.23178718967931672,0.0,0.9865440291263304,0.0,0.014541027392393087,0.0,0.34386282171764976,0.45038046714039504,0.31725884714572383,0.20814142965685978,0.028708916310179987,0.0046299626983517805
0.9190383101881237,1.452257713630059,1.370303418342781,0.0,0.061126180541197915,0.0,0.02082811474608014,0.0,0.844951667348886,0.452724567410441,0.07980904691657524,0.2282623262877753,0.034723798136155275,0.005422833052037969
0.9286856736652364,1.6968875118002618,1.6696223307583786,0.0,0.0001030308221213947,0.0,0.02716215021976166,0.0,0.9424704659519662,0.45349449461848196,0.003310984958441568,0.2531550022413707,0.040070009554687584,0.006619599979494038
0.9383330371423495,1.7522595852834542,1.7004273608373652,0.0,0.017840629472508814,0.0,0.03399159497358001,0.0,0.9610056277352791,0.4506498805285955,0.04402171657592149,0.2873510047182879,0.04529094742913005,0.00931117741351744
0.9479804006194622,1.7672125269303915,1.6841554145362034,0.0,0.04139567507167759,0.0,0.04166143732251062,0.0,0.9662295665954156,0.4404241620690831,0.067745698086388,0.34324931586438745,0.05065649180680379,0.8421084920885304
0.9576277640965754,1.7653314294096705,1.6535634748080235,0.0,0.06124128049315715,0.0,0.05052667410848987,0.0,0.9671571473126845,0.414028160063877,0.08323840303382675,0.4704571732064792,0.0563541250738689,0.001867146554645612
0.967275127573688,1.7557407852932028,1.6174301392151476,0.0,0.0772695134125217,0.0,0.061041132665533585,0.0,0.9661680407107949,0.3438747187403715,0.09444065454295061,0.9763474911564941,0.06256478248210749,0.004710579219780252
0.976922491050801,1.7441183443175525,1.579126445811814,0.0,0.09111007425960688,0.0,0.07388182424613168,0.0,0.964180719956908,0.08681068933505184,0.10357338918523194,0.15913046636449113,0.06951804334593888,0.006188852768061136
0.9865698545279139,1.7355229094696778,1.5404057579330095,0.0,0.10491930533795306,0.0,0.09019784619871522,0.0,0.9616904185202144,0.9628431195600697,0.11224329919780117,0.05116312461835367,0.07757013573619745,0.00738420715165393
0.9962172180050267,1.736345114011416,1.5025341883233458,0.0,0.12158710231297272,0.0,0.11222382337509743,0.0,0.9590828081892302,0.8695734910566654,0.12201203676747521,0.12451629752637115,0.08737057633646926,0.00852123160243464
1.0058645814821396,1.7577632879854848,1.4667964177126531,0.0,0.14583706924814288,0.0,0.14512980102468867,0.0,0.956784911155205,0.7840728958717342,0.1349206296495683,0.16534315996710183,0.10031975032041386,0.009683142713404747
1.0155119449592525,1.8267111221210313,1.4349213155841074,0.0,0.18734065157649063,0.0,0.20444915496043325,0.0,0.9554081926327365,0.751459291200306,0.1543852937806591,0.19383980917213228,0.12021158481438621,0.01091527920517186
1.0251593084363657,2.047095558592042,1.4097588293655354,0.0,0.2710490852472661,0.0,0.3662876439792404,0.0,0.955990667016377,0.7384037735667778,0.18746500665282248,0.21660698386858557,0.16243182374538429,0.01225248093944916
1.0348066719134783,4.444087060252106,1.3967854280760683,0.0,0.4826334378235179,0.0,2.56466819435252,0.0,0.9605366698950484,0.7341429063522037,0.2525066400661395,0.236549317612988,0.43385383408658923,0.013730767688360651
1.0444540353905913,2.7346370743241204,1.4076642729398845,0.0,1.2815581219431493,0.0,0.04541467944108657,0.0,0.973259737740275,0.7342886161818122,0.41530137123235544,0.255300033581844,0.05827148493442461,0.015396802845213869
1.0541013988677042,7.80811675927757,1.4535069156850455,0.0,6.3376593739803955,0.0,0.016950469612128625,0.0,0.9981155513671824,0.7366457006252161,0.9320768375685576,0.2740641650154017,0.03592873145498789,0.01732219929449599
1.063748762344817,2.8642960056886024,0.4906891708601305,0.0,2.3164936989509073,0.0,0.057113135877564634,0.0,0.58523755322149,0.7398729717233254,0.5686689404460131,0.294052646799339,0.06655423527246367,0.019634489881702376
1.07339612582193,1.16649498962569,0.4365712166880478,0.0,0.6380075790448528,0.0,0.09191619389278942,0.0,0.5570285490630598,0.7429248318334681,0.30114650105990937,0.31688862310286386,0.08519707140139682,0.022601394455642056
1.083043489299043,1.132525107424953,0.7025923044473916,0.0,0.30591670116902436,0.0,0.1240161018085369,0.0,0.7129966209204971,0.7446996857194417,0.2104032136579196,0.3452989565714911,0.09985126255752622,0.026927035381580915
1.0926908527761559,1.1183356722621052,0.7675585237366359,0.0,0.19476951387731853,0.0,0.15600763464815068,0.0,0.7518703145766973,0.7436170134520501,0.1693802138485084,0.38481208882738693,0.11298970122438616,0.03534438383087276
1.1023382162532687,1.1142984065931179,0.7783519347498846,0.0,0.1462261246730564,0.0,0.18972034717017683,0.0,0.7638230323281143,0.7367095726207132,0.1480581192465552,0.4491765374649536,0.12570149588388788,0.08002705311361845
1.1119855797303815,1.1170638085999363,0.768721038737151,0.0,0.12156559027483484,0.0,0.22677717958795046,0.0,0.7657260469454082,0.7168007712575333,0.13617875711960994,0.5836415524780315,0.13863326667745302,0.010885422651291943
1.1216329432074945,1.1266375682737895,0.7500520722893166,0.0,0.10752719757386234,0.0,0.26905829841061063,0.0,0.7629329034647407,0.6598983161952593,0.12918580599800403,0.9482475724857201,0.15231496627478172,0.012333237166379728
1.1312803066846076,1.1448918242992856,0.7273588644600066,0.0,0.09827113294718667,0.0,0.3192618268920922,0.0,0.757764885490748,0.4243737904887157,0.1245627213176321,0.39389457616562346,0.16734484972451488,0.019755400429046267
1.1409276701617204,1.1758130352416982,0.7033956663603917,0.0,0.090482335515204,0.0,0.38193503336610257,0.0,0.7515326246715343,0.8280427982799453,0.12054380420453184,0.034225956981662045,0.1845956606486245,0.024600823797398166
1.1505750336388332,1.2276604357352194,0.6800929090234614,0.0,0.08164470077669522,0.0,0.4659228259350628,0.0,0.7452276340362141,0.9906748053235805,0.1154738979289962,0.08159777986262981,0.20560826406061053,0.028695197866487807
1.160222397115946,1.3200686974270157,0.659273404258955,0.0,0.06926408509939623,0.0,0.5915312080686645,0.0,0.7398844575684471,0.9603064705407036,0.1072507098097065,0.13830873492122434,0.2336139123343244,0.03259211048224819
1.169869760593059,1.5118047889445818,0.6432989155564229,0.0,0.05057161504540027,0.0,0.8179342583427587,0.0,0.7369428443617339,0.9457231313922001,0.09240507123060945,0.17306272437051531,0.2769907978100275,0.036540730884803765
1.179517124070172,2.0678321852419885,0.6362003832825406,0.0,0.02370521776686917,0.0,1.4079265841925788,0.0,0.7389092356776158,0.9398207343836985,0.06378684241000791,0.19759244316389876,0.3664062571809978,0.04069774431194341
1.1891644875472847,6.162877393286379,0.6467002465575509,0.0,4.165745148437211e-05,0.0,5.516135489277344,0.0,0.7510750335545402,0.9382149366768228,0.0026958340786665154,0.21685802901894197,0.7311862575325722,0.04520053689559097
1.1988118510243977,1.4545828660093667,0.6991822909645874,0.0,0.14343982156316515,0.0,0.6119607534816143,0.0,0.7872925084096303,0.9388108450523689,0.15947432585009008,0.2334908951381588,0.24551692696100744,0.05021063835087069
1.2084592145015105,4.156091946373902,0.8864594337292229,0.0,3.263285124637126,0.0,0.006347388007552597,0.0,0.8936167733982706,0.9404881917538437,0.7667687194287733,0.24926181575062462,0.025205664291399133,0.055965049089721886
